TABLE_NAME,LAST_ALTERED,ROW_COUNT
S_GMDA_POPULATION,2025-11-11 12:13:16.258 -0800,110355
S_INTERNAL_FR_SECDY_SALE_FR,2025-04-02 01:54:45.453 -0700,0
S_INTERNAL_SPAIN_BNDRY,2025-04-02 03:22:58.962 -0700,0
S_IQVIA_HDSC_DAILY_BNDRYAK7_PRODAK10_SUM,2025-03-30 16:57:23.838 -0700,0
S_IQVIA_HDSC_HC_PLN,2025-04-02 02:15:53.427 -0700,0
S_IQVIA_HDSC_HERBL_PROD_CATG,2025-04-02 02:57:08.314 -0700,0
S_IQVIA_HDSC_MTHLY_AC_TYPAK2_CORP_OWN_ORGAK6_PRMTR_ORGAK6_PCMDTYAK13_SPCLAK2_PROM_DETL,2025-04-02 05:16:17.873 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK2_OACAK3_PRODAK11_SUM,2025-04-02 03:22:57.767 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK4_PCMDTYAK6_CHNLAK2_SUM,2025-04-02 03:40:16.891 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYNM_PCMDTY_SUM,2025-10-27 09:45:30.686 -0700,9212483
S_IQVIA_HDSC_MTHLY_BNDRY_AC_TYP_MKT_SUM_CATG_PROD_SUM,2025-04-02 02:31:57.344 -0700,0
S_IQVIA_HDSC_QTRLY_AC_TYP_MKTAK19_PCMDTYAK24_SUM,2025-04-02 02:13:01.257 -0700,0
S_AKT_SUGGESTION_DATA_TABLE_UAT,2025-04-02 03:26:02.057 -0700,184892
S_ALN_TERRITORY,2025-09-08 21:02:35.103 -0700,2575979
S_ALN_TERRITORY_MODEL,2025-09-08 21:04:03.016 -0700,243304
S_CVENT_BUDGETITEM_GRATUITY,2025-11-07 11:51:43.014 -0800,58929
S_EXTA_IMCM_PH_JOBSMASTER,2025-11-11 13:52:13.311 -0800,205694
S_GA_SESSIONS_EXPERIMENT,2025-04-02 03:23:55.393 -0700,0
S_GA_SESSIONS_HITS_PRODUCT_CUSTOM_DIMENSIONS,2025-04-02 05:13:15.913 -0700,0
S_GA_SESSIONS_HITS_PRODUCT_CUSTOM_METRIC,2025-04-02 04:57:17.914 -0700,0
S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_GENERIC_GRP,2025-03-30 03:55:20.068 -0700,0
S_GERS_GER_ORIGIN_RAD,2025-04-02 04:19:10.935 -0700,0
S_INTERNAL_DE_EXTL_DLR_SALES_DATA_AC,2025-04-02 04:51:17.922 -0700,0
S_IQVIA_HDSC_MTHLY_ORG_PRODNM_CHNL_MT_PROM_SPEND_SUM,2025-03-30 19:28:41.301 -0700,0
S_ALN_ACCOUNT,2025-09-08 21:04:59.001 -0700,21635239
S_CVENT_BUDGETITEM_COSTDETAIL,2025-11-07 11:50:49.200 -0800,58929
S_CVENT_EVENT,2025-11-11 11:51:24.734 -0800,13444
S_EURYDICE_LCL_CNTRCT_TARIF,2025-04-02 02:13:00.981 -0700,0
S_EXTA_IMCM_PH_OPENS,2025-11-11 13:52:07.886 -0800,10692952
S_GA_SESSIONS_CUSTOM_VARIABLE,2025-04-02 02:34:07.455 -0700,0
S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_GRP_DCI,2025-03-30 04:59:25.475 -0700,0
S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_IND_GENERIC_OPRT,2025-04-02 04:18:13.382 -0700,0
S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_LBTY,2025-04-02 03:51:12.907 -0700,0
S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_LISTE,2025-04-02 04:18:17.467 -0700,0
S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_PAY,2025-04-02 04:18:13.356 -0700,0
S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_QUALI,2025-04-02 03:51:11.940 -0700,0
S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_QUANTI,2025-03-30 16:52:24.133 -0700,0
S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_REFUND_RATE,2025-04-03 02:15:57.095 -0700,0
S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_GROUPE_BIOSIMILAIRE,2025-06-16 11:33:22.986 -0700,0
S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_INDICATEUR_BIOSIMILAIRE_BIOREFERENT,2025-06-16 11:33:24.557 -0700,0
S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_LBTY,2025-04-03 01:57:05.672 -0700,0
S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_PROD,2025-04-02 04:18:12.965 -0700,0
S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_QUALI,2025-04-02 03:22:54.369 -0700,0
S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_QUANTI_COMPLEMENT,2025-06-16 11:33:28.044 -0700,0
S_GERS_GER_SAL_NAT_MIXT_QUANTI_PAY,2025-04-03 02:15:02.607 -0700,0
S_GERS_GER_SAL_NAT_MIXT_QUANTI_PRESN,2025-03-30 17:57:28.530 -0700,0
S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_GROUPE_BIOSIMILAIRE,2025-06-16 11:33:30.386 -0700,0
S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_IND_GENERIC_OPRT,2025-04-02 02:34:54.355 -0700,0
S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_LIST,2025-04-02 02:34:54.389 -0700,0
S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_PAY,2025-04-02 02:34:54.373 -0700,0
S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_PROD,2025-04-02 04:46:08.951 -0700,0
S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_QUANTI,2025-04-02 01:51:53.729 -0700,0
S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_REFUND_STAT,2025-04-02 04:58:14.997 -0700,0
S_GERS_GER_SAL_SIG_UGA_OFF_STDY_RSLT,2025-04-03 01:57:06.240 -0700,0
S_HR_ABSENCE_HR_COREX,2025-03-30 21:47:52.155 -0700,0
S_INTERNAL_GB_PROD,2025-04-02 01:51:55.462 -0700,0
S_INTERNAL_GB_SECDY_SALE_GB,2025-04-02 01:54:43.334 -0700,0
S_INTERNAL_NZ_SECDY_SALE_NZ,2025-04-02 05:00:22.453 -0700,0
S_INTERNAL_POLAND_BNDRY,2025-04-02 03:21:09.923 -0700,0
S_INTERNAL_POLAND_KOREKTY,2025-04-02 02:15:59.336 -0700,0
S_INTERNAL_SPAIN_PROD,2025-04-02 03:22:57.766 -0700,0
S_IQVIA_HDSC_AC_SALE_ALLOC,2025-04-03 02:15:13.118 -0700,0
S_IQVIA_HDSC_ATC,2025-10-21 01:45:34.687 -0700,1045
S_IQVIA_HDSC_CHNL,2025-04-02 02:56:55.757 -0700,6
S_IQVIA_HDSC_CNCMTNC_ATC,2025-04-03 02:13:58.195 -0700,0
S_IQVIA_HDSC_CONTG_ME_CATG,2025-04-02 04:58:18.970 -0700,0
S_IQVIA_HDSC_DAILY_PCMDTY_SUM,2025-03-30 16:52:24.388 -0700,0
S_IQVIA_HDSC_MAIL_MTRL_TOPIC_CATG,2025-04-02 01:54:58.187 -0700,0
S_IQVIA_HDSC_MTHLY_ACAK7_PROD_PCMDTY_GRP_BNDRY_MVST_SUM,2025-04-03 02:13:28.855 -0700,0
S_IQVIA_HDSC_MTHLY_ACAK9_PCMDTYAK27_CHNLAK2_SUM,2025-04-02 09:06:42.905 -0700,0
S_IQVIA_HDSC_MTHLY_AC_AC_TYPAK2_BNDRYAK2_PCMDTYAK23_SUM,2025-03-30 00:29:59.864 -0700,0
S_IQVIA_HDSC_MTHLY_AC_AC_TYP_PROD_PCMDTY_GRP_BNDRY_MVST_SUM,2025-04-02 02:14:02.417 -0700,0
S_IQVIA_HDSC_MTHLY_AC_BNDRYAK4_PRODAK5_SPCLAK6_SOBAK2_DOT_SUM,2025-04-02 04:44:16.830 -0700,0
S_IQVIA_HDSC_MTHLY_AC_CATG_PCMDTY_CHNL_SUM,2025-04-02 08:47:32.904 -0700,0
S_GERS_GER_SAL_NAT_MIXT_QUANTI_LBTY,2025-04-03 02:15:55.621 -0700,0
S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_IND_GENERIC_REFERENT,2025-04-02 04:58:13.932 -0700,0
S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_QUALI,2025-04-02 02:34:06.895 -0700,0
S_IQVIA_HDSC_CLIENT_AC_SALE_ALLOC_CHG,2025-04-02 04:58:20.916 -0700,0
S_IQVIA_HDSC_CMDTY_LCYC_TYP,2025-04-02 02:15:52.065 -0700,0
S_IQVIA_HDSC_MTHLY_AC_BNDRYAK4_RGMN_PROD_SWF_RGMN_PROD_SPCLAK6_RGMN_SOBAK2_SUM,2025-04-03 02:13:29.154 -0700,0
S_IQVIA_HDSC_MTHLY_AC_TYPAK2_CORP_OWNAK6_PRMTRAK6_PRODAK15_ATC_CHC_CHNL_SPCLAK2_PROM_DETL,2025-04-02 03:22:55.347 -0700,0
S_IQVIA_HDSC_MTHLY_AC_TYPAK2_CORP_OWNAK6_PRMTRAK6_PRODAK15_ATC_CHC_CHNL_SPCLAK2_PROM_SCND_DETL,2025-04-02 03:49:02.980 -0700,0
S_IQVIA_HDSC_MTHLY_AC_TYPAK2_CORP_OWN_ORGAK6_PRMTR_ORGAK6_PCMDTYAK29_SPCLAK2_PROM_DETL,2025-04-02 01:54:44.420 -0700,0
S_IQVIA_HDSC_MTHLY_AC_TYP_CORP_OWNNM_PRMTRNM_PCMDTYAK13_CHNL_SPCL_PROM_DETL,2025-04-02 04:19:13.252 -0700,0
S_IQVIA_HDSC_MTHLY_AC_TYP_ENGMNT_ORG_PRODNM_PROD3_INGRD_SPCL_PROM_DETL,2025-04-02 03:23:55.332 -0700,0
S_IQVIA_HDSC_MTHLY_AC_TYP_ENGMNT_ORG_PRODNM_SPCL_PROM_DETL_SUM,2025-04-02 03:23:00.951 -0700,0
S_IQVIA_HDSC_MTHLY_AC_TYP_ORGACRO_PCMDTY_FORM_STRNT_ATC_UNIT_PRC_SUM,2025-04-02 02:30:58.735 -0700,0
S_IQVIA_HDSC_MTHLY_ATC_DLVRBL_SUM,2025-04-02 03:22:59.238 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK2_AC_TYPAK2_PCMDTY_SUM,2025-04-02 04:13:16.344 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK2_OACAK3_PCMDTYAK20_MEASAK2_SUM,2025-04-02 03:23:54.197 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK2_PCMDTY_SPCLAK2_GENDER_AGE_GRP_RX_CATG_SUM,2025-06-02 09:23:28.434 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK4_PCMDTYAK23_CHNLAK2_SUM,2025-04-02 07:13:34.944 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_CHNLAK2_REIMBMNT_SUM,2025-04-02 09:48:48.482 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK4_PRODAK5_SPCLAK3_SOBAK2_RX_FILL_TYP_GENDER_AGE_SUM,2025-04-03 02:17:31.670 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK4_PRODAK5_SPCLAK6_SOBAK2_GENDERAK2_AGE_DOT_SUM,2025-04-02 03:49:07.003 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK4_RGMN_PROD_PRODAK5_SPCLAK6_RGMN_SOBAK2_PROD_SOBAK2_GENDERAK2_AGE_SUM,2025-04-03 02:14:50.509 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK5_PRODAK5_SW_PRODAK5_SOBAK2_TRTMT_OUTCM_COND_CATG_SPCLAK4_TRANS_DCATGAK2_SUM,2025-04-02 03:43:14.518 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK7_PCMDTY_SPCLAK3_SUM,2025-04-02 01:56:58.493 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK7_PRODAK10_SUM,2025-04-02 04:50:13.423 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK7_RXER_PRODAK8_SOB_SUM,2025-10-31 13:55:23.968 -0700,56080177
S_IQVIA_HDSC_MTHLY_BNDRYCD_PCMDTY_TRANS_DCATG_SPCL_SUM,2025-04-02 03:41:13.816 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYCD_PRODAK10_TRANS_DCATG_SSTDY_SUM,2025-04-02 04:58:18.330 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYNML_AC_TYP_ORGNML_SUM,2025-04-02 04:58:15.018 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYNM_PRODNM_SOB_TYP_SUM,2025-04-02 02:31:05.960 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYNM_SWF_PRODNM_SWT_PRODNM_SUM,2025-04-02 04:20:20.888 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRY_ORGACRO_PCMDTY_FORM_STRNT_SUM,2025-04-02 04:58:16.143 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRY_PCMDTY_CHNLAK2_SPCL_SUM,2025-04-02 09:45:39.879 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRY_PCMDTY_CHNLAK2_SUM,2025-04-03 02:15:15.535 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRY_PCMDTY_CHNL_SUM,2025-04-02 03:41:17.215 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRY_PCMDTY_SUM,2025-04-03 02:13:56.722 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRY_PRODNM_SUM,2025-04-02 04:19:15.726 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRY_PROD_CHNL_SUM,2025-04-03 02:15:15.533 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRY_PROD_SPCL_CLIENT_DDDOSE_RNG,2025-04-02 04:57:13.954 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRY_PROD_SUM,2025-04-02 02:32:49.791 -0700,0
S_IQVIA_HDSC_MTHLY_CORP_OWNNM_PRMTRNM_PCMDTYAK13_CHNL_SPCL_MMEDIA_PROM_DETL,2025-04-02 01:50:47.559 -0700,0
S_IQVIA_HDSC_MTHLY_ORGNM_PCMDTYAK14_FCN_SPECLSM_TYPNM_SUM,2025-04-02 03:44:10.340 -0700,0
S_IQVIA_HDSC_MTHLY_PCMDTYAK17_SUM,2025-08-25 08:49:14.850 -0700,0
S_IQVIA_HDSC_MTHLY_PCMDTYAK18_CHNLAK2_SPCLAK2_SUM,2025-09-22 10:06:36.226 -0700,0
S_IQVIA_HDSC_MTHLY_PCMDTYAK21_CHNLAK2_SUM,2025-04-02 04:57:12.797 -0700,0
S_IQVIA_HDSC_MTHLY_PCMDTYAK27_CHNLAK2_SUM,2025-04-02 08:13:24.352 -0700,0
S_IQVIA_HDSC_MTHLY_PCMDTYAK2_CHNLAK2_SUM,2025-04-02 03:51:03.416 -0700,0
S_IQVIA_HDSC_MTHLY_PCMDTYAK6_SUM,2025-04-02 05:16:29.527 -0700,0
S_IQVIA_HDSC_MTHLY_PCMDTY_CHNLAK2_SUM,2025-04-02 04:44:23.994 -0700,0
S_IQVIA_HDSC_MTHLY_PCMDTY_CHNL_SUM,2025-04-02 08:50:34.863 -0700,0
S_IQVIA_HDSC_MTHLY_PCMDTY_SPCLAK2_GENDER_AGE_GRP_RX_CATG_SUM,2025-06-02 09:23:27.035 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK4_PCMDTYAK23_SUM,2025-04-02 07:13:34.911 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRYAK7_PCMDTY_CHNL_SUM,2025-04-02 05:16:21.357 -0700,0
S_IQVIA_HDSC_MTHLY_PCMDTYAK23_CHNLAK2_SUM,2025-04-02 08:31:24.916 -0700,0
S_IQVIA_HDSC_MTHLY_BNDRY_PROD_RX_ORIGNTN_SUM,2025-04-02 04:19:15.936 -0700,0
S_IQVIA_HDSC_MTHLY_PCMDTY_SUM,2025-06-02 09:23:31.329 -0700,0
S_IQVIA_HDSC_MTHLY_PGRP_DLVRBL_SUM,2025-04-02 03:41:14.389 -0700,0
S_IQVIA_HDSC_MTHLY_PRODAK11_TRTMT_COND_CATG_SUM,2025-04-02 04:50:13.959 -0700,0
S_IQVIA_HDSC_MTHLY_PRODAK5_SOBAK2_SUM,2025-04-02 04:35:18.503 -0700,7847
S_IQVIA_HDSC_MTHLY_PROVDNG_OAC_RECV_OAC_PROD_PCMDTY_GRP_SUM,2025-04-02 04:58:22.321 -0700,0
S_IQVIA_HDSC_MVST_TYP,2025-04-02 02:32:51.786 -0700,0
S_IQVIA_HDSC_NFC_CLAS,2025-04-02 01:54:54.454 -0700,0
S_IQVIA_HDSC_OAC_GRP,2025-04-02 04:58:20.439 -0700,0
S_IQVIA_HDSC_PO_ITEM,2025-04-02 01:50:01.252 -0700,0
S_IQVIA_HDSC_PROD_PCMDTY_GRP,2025-11-10 21:07:57.779 -0800,1216
S_IQVIA_HDSC_PROML_CTCT_PRMTR_QLTY_RTNG,2025-04-02 04:56:20.339 -0700,0
S_IQVIA_HDSC_PROML_DETLG_PURP_CATG,2025-04-02 01:51:51.952 -0700,0
S_IQVIA_HDSC_PROML_DETLG_SUCC_CATG,2025-04-03 02:13:00.729 -0700,0
S_IQVIA_HDSC_PROML_PROD_CATG_GRP_TYP,2025-04-03 02:13:51.207 -0700,0
S_IQVIA_HDSC_PROML_PROD_SMPL_METH_TYP,2025-04-03 02:13:54.658 -0700,0
S_IQVIA_HDSC_PUR_REQ,2025-04-02 01:49:02.395 -0700,0
S_IQVIA_HDSC_PUR_REQ_RSPNS_ITEM,2025-04-02 05:16:27.484 -0700,0
S_IQVIA_HDSC_QTRLY_BNDRYAK5_PCMDTYAK22_MED_CLAS_SPCLAK2_SUM,2025-04-02 04:58:22.319 -0700,0
S_IQVIA_HDSC_QTRLY_PCMDTYAK17_CHNLAK2_SUM,2025-04-02 03:49:05.001 -0700,0
S_IQVIA_HDSC_QTRLY_PCMDTYAK4_SPCLAK3_SUM,2025-04-02 04:58:18.438 -0700,0
S_IQVIA_HDSC_QTRLY_PRODAK9_SOB_THPY_STRT_MEAS_SUM,2025-04-02 05:08:25.322 -0700,0
S_IQVIA_HDSC_QTRLY_RGMN_SUBSTN_LTHAK2_DIAG_COND_SUM,2025-04-02 02:43:56.313 -0700,0
S_IQVIA_HDSC_TM_PD_BNDRYAK2_BNDRY2AK2_PCMDTYAK4_SUM,2025-04-02 02:35:02.347 -0700,0
S_IQVIA_HDSC_TM_PD_BNDRYAK2_ORGAK2_PRODAK11_MKT_PERF_SEGTN_SUM,2025-03-30 11:48:56.893 -0700,0
S_IQVIA_HDSC_TM_PD_BNDRYAK2_PRODAK5_SOBAK2_AGE_GRP_SUM,2025-04-02 09:21:40.308 -0700,449796
S_IQVIA_HDSC_TM_PD_BNDRYAK4_AC_TYPAK2_ORGAK6_PCMDTY_CHNLAK2_SUM,2025-08-25 08:48:56.761 -0700,0
S_IQVIA_HDSC_TM_PD_PRODAK5_DOT_SUM,2025-04-02 03:19:55.921 -0700,23878
S_IQVIA_HDSC_TM_PD_PRODAK5_FRMLRY_REIMBMNT_CATG_SOBAK2_RECUR_GRP_SUM,2025-10-23 13:37:46.073 -0700,15804
S_IQVIA_HDSC_WHO_ATC,2025-03-30 00:29:58.866 -0700,0
S_IQVIA_TTMS_IQV_JPM_ARCH,2025-04-02 03:45:04.914 -0700,0
S_JDNHINET_TCT_FIX_SS_MN_AGGR,2025-04-03 02:13:56.661 -0700,0
S_JDNHINET_TCT_LATEST_DELIV_PRC,2025-04-02 01:51:58.929 -0700,0
S_M3_TDM_DGM_DR_NEW,2025-04-03 02:15:52.198 -0700,0
S_M3_TDM_DGM_MSG_OLD,2025-04-02 02:34:55.951 -0700,0
S_M3_TDM_EVM_WEBCONF_M3,2025-04-02 02:15:55.220 -0700,0
S_MDM_PROD_RLTN_ID,2025-11-11 08:26:52.365 -0800,91692
S_MEDPEER_TDT_MEDPEER_CLICK_INFO,2025-04-03 02:15:59.557 -0700,0
S_MSS_TCM_ITEM_ORG,2025-04-03 02:13:28.458 -0700,0
S_MSS_TCM_PIC,2025-04-02 04:19:14.396 -0700,0
S_MSS_TCM_SALES_ORG,2025-04-02 04:20:18.940 -0700,0
S_MSS_TCM_SECT_NM,2025-04-03 02:13:28.930 -0700,0
S_MSS_TCM_WS_ORG,2025-04-02 04:18:16.411 -0700,0
S_MSS_TDM_DR_TGT,2025-04-02 03:41:16.467 -0700,0
S_MSS_TDM_PROCESS_DT,2025-04-02 04:20:18.748 -0700,0
