TABLE_NAME,LAST_ALTERED,ROW_COUNT
BV_REFERENCE_RU_MDS_SOURCE,2025-11-11 10:24:02.805 -0800,8118
BV_REFERENCE_SG_SG_MAPPING_FILE__SG,2024-12-19 10:32:58.036 -0800,0
BV_REFERENCE_TR_MONTHLY_BAYER_BRICK_MASTER_DATA__MARKETPRODUCT,2024-12-19 12:59:07.964 -0800,0
BV_SFMC_CAM_TARGETDATAOUTPUT_V2,2025-11-11 13:49:02.228 -0800,8939822
BV_SFMC_EWIZARD_KEYMSGTRACKING_EU,2025-07-23 14:44:12.252 -0700,5478
BV_TRUMAN_SUB_IDENTITIES_ALIASES,2025-11-11 20:55:14.110 -0800,6577128
BV_VEEVA_ALIGN_COUNTRY__ALN_EC2,2025-11-04 08:13:08.410 -0800,272
BV_VEEVA_ALIGN_FIELD_FORCE__ALN_EC1,2025-09-29 12:57:34.434 -0700,726
BV_VEEVA_ALIGN_MC_CYCLE_PLAN_CHANNEL__ALN_EC2,2025-11-05 20:05:33.849 -0800,23510839
BV_VEEVA_CRM_ACCOUNTHISTORY_EC1,2025-11-11 19:32:31.335 -0800,25607599
BV_VEEVA_CRM_ACCOUNT_MERGE_HISTORY_VOD__C_EC1,2025-11-11 19:32:21.406 -0800,269734
BV_VEEVA_CRM_ACCOUNT_MERGE_HISTORY_VOD__C_EC2,2025-11-11 20:19:41.199 -0800,65259
BV_VEEVA_CRM_ATTACHMENT_EC1,2025-11-11 13:49:35.904 -0800,99845
BV_VEEVA_CRM_BPH_ACCOUNT_RELATIONSHIP__C_EC2,2024-12-18 04:57:06.644 -0800,0
BV_VEEVA_CRM_BPH_SHIP_TO__C_EC2,2025-04-07 04:17:50.315 -0700,710
BV_VEEVA_CRM_CAMPAIGN_JOB_HISTORY_VOD__C_EC1,2025-11-11 19:31:32.265 -0800,2180
BV_VEEVA_CRM_CAMPAIGN_JOB_HISTORY_VOD__C_MEC1,2025-11-10 00:26:47.391 -0800,3926
BV_VEEVA_CRM_CONTENTDOCUMENTLINK_EC1,2025-11-11 19:37:06.354 -0800,287306
BV_VEEVA_CRM_CONTENT_TYPE_VOD__C_EC2,2024-12-25 16:15:55.534 -0800,2
BV_VEEVA_CRM_PERMISSIONSETASSIGNMENT_EC1,2025-11-11 08:02:04.471 -0800,4930845
BV_VEEVA_CRM_SWOT_VOD__C_EC2,2025-11-05 09:48:59.176 -0800,3020
BV_VEEVA_CRM_TASK_MEC1,2025-11-11 11:07:15.384 -0800,5599
BV_VEEVA_LINK_DIGITAL_REACH_FOCUS_AREA,2025-11-11 08:43:52.273 -0800,1541668
FACT_IQV_SOB_SUB_NATIONAL_HCP_NEW,2024-12-18 04:57:06.617 -0800,0
GOOGLE_ANALYTICS__HEMOPHILIA_VIEW_JP,2025-11-10 22:01:36.790 -0800,490244
GOOGLE_ANALYTICS__VITRAKVI_JP,2025-11-10 22:00:56.525 -0800,339268
IQVIA_HDSC_MTHLY_BNDRYAK4_SFORCEAK2_PCMDTY_SUM,2024-12-18 04:54:16.123 -0800,0
IQVIA_HDSC_MTHLY_BNDRYAK5_PRODAK5_SW_RSLT_PRODAK5_SOBAK2_TRTMT_OUTCM_COND_CATG_SPCLAK4_TRANS_DCATGAK2_SUM,2024-12-30 05:30:55.599 -0800,64297214
SAP_ELSA_MD_DS_DT_TM_DIM,2025-11-11 15:08:43.510 -0800,9731740
SHS_APLD_MEDICARE_PART_D,2024-12-26 09:52:55.581 -0800,0
BV_DATAONE_SERVICE_H2R_CV_AMSM_AMSMPSORA_011,2025-11-11 07:06:06.850 -0800,6413724
BV_GERS_GER_SAL_NAT_DOMTOM_QUANTI_CLASSIFICATION_ATC_FR,2025-10-22 16:02:02.256 -0700,1106809
BV_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_FORME_GALÉNIQUE_FR,2025-10-21 15:39:28.960 -0700,20634
BV_GOOGLE_ANALYTICS_GA_HITS_EXPERIMENT,2024-12-20 00:36:05.515 -0800,629014
BV_GOOGLE_ANALYTICS_GA_HITS_PRODUCT,2024-12-27 15:24:08.017 -0800,285565
BV_REFERENCE_DE_REF_COUNTRY_EMP_CUST_ID__DATA,2024-12-26 04:07:17.974 -0800,84
BV_REFERENCE_EU_MAP_PRODUCT_VOL_CONV_FACTOR_EMEA,2024-12-30 05:30:55.585 -0800,617
BV_REFERENCE_FR_MAP_SURVEY_QUESTION__QUESTION_MAPPING,2024-12-30 09:42:05.555 -0800,306
BV_REFERENCE_NO_IQVIA_BRICKS_NO_WITH_FARMASTAT_BRICKS__NORWAY,2024-12-18 04:57:15.921 -0800,1015
BV_REFERENCE_RAD_JP_IB_DATA_JP__IBDATA_RAD,2024-12-18 05:23:17.183 -0800,0
BV_REFERENCE_RU_MAP_GEO_TERRITORY_RAD_RU__RU,2024-12-28 00:53:45.561 -0800,5943
BV_REFERENCE_RU_MDS_BUNIT,2025-11-11 10:23:33.346 -0800,6391
BV_SFMC_IMCM_CPHEU_OPEN,2025-11-11 13:49:09.136 -0800,15536685
BV_TRUMAN_DATA_PROCESSING_AUTHORIZATIONS,2025-11-11 20:56:16.316 -0800,46912040
BV_VEEVA_ALIGN_ACCOUNT__ALN_EC2,2025-11-11 20:01:37.616 -0800,47231601
BV_VEEVA_ALIGN_GEOGRAPHY__ALN_MEC1,2025-01-14 09:54:25.321 -0800,85580
BV_VEEVA_ALIGN_PRODUCT__ALN_MEC1,2025-10-29 10:53:14.567 -0700,40708
BV_VEEVA_ALIGN_TERRITORY_HISTORY__ALN_MEC1,2025-11-11 21:47:50.086 -0800,18424897
BV_VEEVA_CRM_ALERT_PROFILE_VOD__C_MEC1,2024-12-19 11:01:00.870 -0800,0
BV_VEEVA_CRM_BPH_OPPORTUNITY_ACTION_ITEM__C_EC2,2025-11-11 15:40:22.930 -0800,92
BV_VEEVA_CRM_BPH_OPPORTUNITY_STAKEHOLDER__C_MEC1,2024-12-29 23:52:15.646 -0800,2
BV_VEEVA_CRM_BPH_REIMBURSEMENT_TYPE__C_MEC1,2024-12-26 10:15:37.987 -0800,0
BV_VEEVA_CRM_CALL2_DISCUSSION_VOD__C_EC2,2025-11-11 21:19:06.510 -0800,13007829
BV_VEEVA_CRM_CLM_PRESENTATION_SLIDE_VOD__C_EC1,2025-11-11 13:50:57.272 -0800,101104
BV_VEEVA_CRM_CONSENT_TYPE_VOD__C_EC1,2025-01-10 03:35:07.692 -0800,1481
BV_VEEVA_CRM_CONTENT_TYPE_VOD__C_MEC1,2024-12-27 18:15:15.581 -0800,2
BV_VEEVA_CRM_DATA_CHANGE_REQUEST_LINE_VOD__C_EC2,2025-11-11 20:45:19.989 -0800,21729852
BV_VEEVA_CRM_DATA_CHANGE_REQUEST_LINE_VOD__C_MEC1,2025-11-11 16:53:34.005 -0800,38950775
BV_VEEVA_CRM_EM_EVENT_TEAM_MEMBER_VOD__C_EC1,2025-11-11 19:40:46.001 -0800,199769
BV_VEEVA_CRM_EVENT_PAYMENTS_VPRO__C_EC1,2024-12-24 11:09:47.994 -0800,0
BV_VEEVA_CRM_GROUPMEMBER_EC1,2025-11-06 14:15:06.197 -0800,5129
BV_VEEVA_CRM_INVENTORY_ORDER_VOD__C_EC1,2024-12-24 11:09:47.996 -0800,0
BV_VEEVA_CRM_MC_CYCLE_PLAN_CHANNEL_VOD__C_MEC1,2025-11-10 22:57:51.329 -0800,201244176
BV_VEEVA_CRM_MEDICAL_INQUIRY_VOD__C_MEC1,2025-11-11 16:51:23.846 -0800,8988
BV_VEEVA_CRM_MEDICAL_INSIGHT_VOD__C_MEC1,2025-11-11 16:56:17.432 -0800,11245
BV_VEEVA_CRM_MULTICHANNEL_CONSENT_VOD__C_MEC1,2025-11-11 16:56:42.147 -0800,10366675
BV_VEEVA_CRM_OBJECTTERRITORY2ASSOCIATION_EC1,2025-11-11 19:45:50.595 -0800,120737543
BV_VEEVA_CRM_OBJECTTERRITORY2ASSOCIATION_MEC1,2025-11-11 21:23:41.707 -0800,16388355
BV_VEEVA_CRM_PROCESSINSTANCE_MEC1,2025-11-11 16:51:42.419 -0800,97651
BV_VEEVA_CRM_PRODUCT_METRICS_VOD__C_MEC1,2025-11-11 16:51:47.655 -0800,3638968
BV_VEEVA_CRM_PW_W9_INFORMATION__C_EC1,2024-12-24 11:09:45.580 -0800,0
BV_VEEVA_CRM_RECORDTYPE_MEC1,2025-10-06 17:53:51.513 -0700,3501
BV_VEEVA_CRM_REMOTE_MEETING_VOD__C_MEC1,2025-11-11 16:54:17.110 -0800,735073
BV_VEEVA_CRM_SAMPLE_TRANSACTION_VOD__C_EC2,2025-11-11 21:48:59.712 -0800,2263366
BV_VEEVA_CRM_STAKEHOLDER_CLINICAL_TRIAL_VOD__C_EC2,2025-08-31 03:26:38.065 -0700,255138
BV_VEEVA_CRM_TERRITORY2_EC2,2025-11-11 09:51:33.920 -0800,17543
BV_VEEVA_CRM_TIME_OFF_TERRITORY_VOD__C_EC1,2025-11-11 19:35:55.460 -0800,15558352
BV_VEEVA_CRM_TIME_OFF_TERRITORY_VOD__C_EC2,2025-11-11 21:08:23.155 -0800,691993
BV_VEEVA_CRM_TIME_OFF_TERRITORY_VOD__C_MEC1,2025-11-11 16:54:45.712 -0800,1115331
BV_VEEVA_CRM_TSF_VOD__C_EC1,2025-11-11 19:31:32.469 -0800,5947857
BV_VEEVA_CRM_VEEVA_TRANSLATION_EC1,2025-11-09 00:56:34.229 -0800,85441950
BV_VEEVA_LINK_ASSOCIATION,2025-11-11 08:44:09.495 -0800,239743
BV_VEEVA_LINK_COMPANY_COLLABORATION,2025-11-11 08:44:24.031 -0800,301709
BV_VEEVA_LINK_SCIENTIFIC_EXPERT_CLINICAL_TRIAL,2025-11-11 08:44:34.311 -0800,485586
BV_VEEVA_NETWORK_ADDRESS,2025-11-11 00:08:16.849 -0800,932278510
BV_VEEVA_VAULT_USERS,2025-11-11 21:05:45.833 -0800,1967382
FLASHTALKING_DMA,2024-12-24 13:25:47.967 -0800,0
GOOGLE_ANALYTICS__PRO_BAYER_CO_UK,2025-11-10 22:02:55.084 -0800,882592
GOOGLE_ANALYTICS__RENAL_CONNECT_BAYER_JP,2025-11-10 22:00:42.546 -0800,3443154
IQVIA_HDSC_BNDRY_AC_TYP_PRMTR_DISTR_PCMDTY_SUM,2024-12-18 05:21:16.200 -0800,0
IQVIA_HDSC_HC_PLN,2025-10-28 18:13:18.204 -0700,23048
IQVIA_HDSC_HOMEOPC_PROD_CATG,2025-11-10 12:20:31.327 -0800,632
IQVIA_HDSC_INTERNAL_SPAIN_BNDRY_ASSC,2024-12-18 05:27:08.016 -0800,59164
IQVIA_HDSC_MTHLY_AC_TYP_ATC_SUM,2024-12-18 05:00:05.883 -0800,0
IQVIA_HDSC_MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_REIMBMNT_SUM,2025-11-05 20:57:09.954 -0800,759150
IQVIA_HDSC_MTHLY_BNDRYAK4_PRODAK5_SPCLAK6_SOBAK2_GENDERAK2_AGE_DOSE_SUM,2024-12-18 05:23:09.335 -0800,0
IQVIA_HDSC_MTHLY_BNDRYAK7_PCMDTYAK23_SUM,2024-12-18 04:57:09.052 -0800,325
IQVIA_HDSC_MTHLY_BNDRYAK7_PCMDTY_FRMLRY_REIMBMNT_CATG_SUM,2025-01-09 16:18:38.185 -0800,105166915
IQVIA_HDSC_MTHLY_BNDRYCD_PRODAK10_TRANS_DCATG_SSTDY_SUM,2024-12-18 05:21:16.272 -0800,792051
IQVIA_HDSC_MTHLY_BNDRY_PCMDTY_CHNLAK2_SUM,2025-10-14 05:56:33.831 -0700,186252548
IQVIA_HDSC_MTHLY_BNDRY_PROD_CHNL_SUM,2025-10-17 06:31:18.540 -0700,951061923
IQVIA_HDSC_MTHLY_BNDRY_PROD_SPCL_CLIENT_DDDOSE_RNG,2024-12-18 05:23:16.904 -0800,8224661
IQVIA_HDSC_MTHLY_ORGNM_PCMDTYAK14_FCN_SPECLSM_TYPNM_SUM,2025-10-29 05:07:50.975 -0700,282188064
IQVIA_HDSC_MTHLY_PCMDTYAK18_CHNLAK2_SPCLAK2_SUM,2025-10-15 06:02:08.244 -0700,5679364
IQVIA_HDSC_MTHLY_PRODAK11_SW_RSLT_PRODAK11_SOBAK2_TRTMT_COND_CATG_LTH_SEQ_SUM,2025-02-17 04:03:20.015 -0800,191975
IQVIA_HDSC_MTHLY_PRODAK5_SOBAK2_AGE_GRP_SUM,2024-12-24 11:48:58.125 -0800,0
IQVIA_HDSC_OAC,2025-11-10 13:12:49.561 -0800,11161991
IQVIA_HDSC_ORG,2025-11-11 21:02:00.833 -0800,19135877
IQVIA_HDSC_ORG_ROLE,2025-11-11 16:27:43.718 -0800,6019312
IQVIA_HDSC_PRFSN_SPCL_BNDRY,2024-12-30 01:17:48.105 -0800,517882
IQVIA_HDSC_PROD,2025-11-11 20:50:29.181 -0800,71861241
IQVIA_HDSC_PROML_CTCT_CUR_PSCRNG_FREQ_CATG,2025-11-10 12:22:30.353 -0800,1526
IQVIA_HDSC_PROML_DETLG_PURP_CATG,2025-11-10 12:23:37.279 -0800,592
IQVIA_HDSC_PROML_DETLG_PURP_GRP_CATG,2025-11-10 12:18:16.782 -0800,354
IQVIA_HDSC_PROML_ENGMNT_GRP_TYP,2025-11-10 12:17:57.376 -0800,2622
IQVIA_HDSC_QTRLY_PCMDTYAK4_SPCLAK3_SUM,2024-12-30 03:22:55.582 -0800,235928
IQVIA_HDSC_QTRLY_RGMN_SUBSTN_LTHAK2_DIAG_COND_SUM,2025-10-23 05:31:38.217 -0700,38374
IQVIA_HDSC_QTRLY_UKALHP_BNDRYNM_OAC_PRODNM_SUM,2024-12-18 04:27:09.233 -0800,0
IQVIA_HDSC_RX_FILL_TYP,2024-12-26 06:24:55.555 -0800,144
IQVIA_HDSC_SUBSTN,2025-11-11 21:02:22.821 -0800,10624063
IQVIA_HDSC_TM_PD_BNDRYAK2_PCMDTYAK23_SPCLAK2_GENDER_AGE_GRP_RX_ORIGNTN_CATG_SUM,2025-11-05 20:58:59.915 -0800,115651319
IQVIA_HDSC_TM_PD_BNDRY_AC_CATGAK2_AC_TYPAK2_PCMDTY_SUM,2024-12-30 03:34:47.961 -0800,73297630
IQVIA_HDSC_TM_PD_PRODAK11_PAT_CNT_CATG_SUM,2025-10-28 18:06:23.120 -0700,178518
IQVIA_HDSC_TM_PD_PRODAK16_SUM,2024-12-30 03:31:45.549 -0800,274000
IQVIA_HDSC_TM_PD_PRODAK5_FRMLRY_REIMBMNT_CATG_SOBAK2_CLAIM_CNT_GRP_SUM,2024-12-24 11:48:58.136 -0800,0
IQVIA_HDSC_WKLY_BNDRYAK2_PCMDTYAK23_SUM,2025-02-05 08:24:28.784 -0800,40109552
KLHE_TGT_HCP_WKLVL_DATA,2024-12-18 04:57:08.753 -0800,0
KLHE_TOPMKTHCPS_LVL_DATA,2024-12-18 04:57:06.633 -0800,0
ONC_ONTADA_VIEW,2024-12-30 00:05:05.689 -0800,0
ONC_VITR_NTRK_LAB1,2024-12-29 23:56:05.552 -0800,0
RAW_IQV_SOB_SUB_NATIONAL_NEW,2024-12-18 04:27:08.880 -0800,0
SAP_ELSA_MD_CU_CUST_PH_CDP,2025-11-11 15:10:49.236 -0800,336054369
SAP_ELSA_MD_DS_SLS_ORG_H2R,2025-10-23 16:09:44.181 -0700,22693
SE_ALERT,2024-12-18 04:27:09.038 -0800,0
SHS_AV_DIAGNOSIS_DIM,2024-12-18 05:23:18.494 -0800,0
SHS_PAH_PHYSICIAN_DIM,2024-12-18 04:42:08.390 -0800,0
SHS_PAH_PROCEDURE_DIM,2024-12-18 04:42:08.377 -0800,0
SHS_TBD_VEO_DATA,2024-12-18 05:15:05.955 -0800,0
TRMN_SUB_IDNTY_ALIS,2024-12-24 09:21:05.602 -0800,0
US_CONTENT_MARCOMM_REJECTION_RATE__REPORT,2024-12-26 05:48:07.989 -0800,0
VALUECENTRIC_867,2024-12-18 04:27:16.347 -0800,0
BV_REFERENCE_RU_MDS_REGIONBU,2025-11-11 10:23:21.144 -0800,32083
BV_REFERENCE_TR_MONTHLY_BAYER_BRICK_MASTER_DATA__BRICKSALESREPTEAM,2024-12-19 12:59:05.605 -0800,0
BV_SFMC_IMCM_CPHEU_CAMPAIGN,2025-11-11 13:48:48.762 -0800,30446
BV_VEEVA_ALIGN_ACCOUNT_TERRITORY__ALN_MEC1,2025-11-11 21:48:36.477 -0800,28897551
BV_VEEVA_ALIGN_ACCOUNT__ALN_EC1,2025-11-11 11:54:15.240 -0800,68772088
BV_VEEVA_ALIGN_ACCOUNT__ALN_MEC1,2025-11-11 21:44:29.370 -0800,20519530
BV_VEEVA_ALIGN_FOOTPRINT_GEOGRAPHY__ALN_EC2,2025-09-15 08:55:01.009 -0700,466062
BV_VEEVA_ALIGN_MC_CYCLE_CHANNEL__ALN_MEC1,2025-10-31 16:58:03.945 -0700,6403
BV_VEEVA_CRM_CONTENT_TYPE_VOD__C_EC1,2024-12-26 08:35:15.545 -0800,2
BV_VEEVA_CRM_EMAIL_ACTIVITY_VOD__C_MEC1,2025-11-11 16:51:53.788 -0800,17658258
BV_VEEVA_CRM_MC_CYCLE_PLAN_TARGET_VOD__C_MEC1,2025-11-10 22:57:13.852 -0800,123981429
BV_VEEVA_CRM_SENT_MESSAGE_VOD__C_EC1,2024-12-24 12:49:55.546 -0800,13
BV_VEEVA_CRM_SUGGESTION_FEEDBACK_VOD__C_EC2,2025-11-11 21:51:59.346 -0800,1129527
IQVIA_HDSC_DS_ASSC,2025-02-18 07:11:51.815 -0800,0
IQVIA_HDSC_MTHLY_BNDRYAK2_MKT_GRPAK5_PRODAK5_SUM,2024-12-18 05:23:06.432 -0800,217679
IQVIA_HDSC_MTHLY_BNDRYAK2_PCMDTY_SPCLAK2_GENDER_AGE_GRP_RX_ORIGNTN_CATG_SUM,2025-11-06 09:13:48.815 -0800,1238449132
IQVIA_HDSC_MTHLY_BNDRYAK7_PCMDTY_TRANS_DCATGAK2_SUM,2025-02-05 04:19:59.600 -0800,1325520098
IQVIA_HDSC_MTHLY_BNDRY_ORGACRO_PCMDTY_FORM_STRNT_SUM,2024-12-18 05:00:08.327 -0800,0
IQVIA_HDSC_MTHLY_PCMDTYAK23_CHNLAK2_SUM,2025-01-22 12:23:18.842 -0800,22809
IQVIA_HDSC_MTHLY_SFORCEAK3_PCMDTY_CHNL_SUM,2025-10-16 01:56:49.656 -0700,439338349
IQVIA_HDSC_MTHLY_SW_PRODAK5_SOBAK2_SUM,2024-12-24 11:48:58.118 -0800,0
IQVIA_HDSC_PROD_ASSC,2025-11-11 20:25:59.597 -0800,36792261
IQVIA_HDSC_PROML_DETLG_DEVICE_TYP,2025-11-10 12:15:35.853 -0800,1290
IQVIA_HDSC_QTRLY_PRODAK9_DIAG_MEDPRO_GENDER_MEAS_SUM,2025-10-27 09:15:43.134 -0700,95215534
KLHE_TOPMKTHCPS_WKLVL_DATA,2024-12-18 04:57:06.629 -0800,0
SAP_ELSA_MD_FACT_VAL_TYP_H2R,2025-11-11 15:09:19.346 -0800,6389
SHS_PAH_PATIENT_DIM,2024-12-18 04:42:16.123 -0800,0
SHS_PAH_REJECT_REASON,2024-12-18 04:50:16.538 -0800,0
STG_ASD_WHC_INVC_HIST_DATA,2024-12-30 00:59:15.577 -0800,0
US_PULSEPOINT_SRC_LNKDIN,2024-12-18 04:53:16.483 -0800,0
BV_VEEVA_CRM_EXPENSE_LINE_VOD__C_EC1,2025-11-11 19:45:20.311 -0800,283722
IQVIA_HDSC_MTHLY_PCMDTYAK21_CHNLAK2_SUM,2024-12-24 21:48:15.572 -0800,43012134
SHS_PAH_DX,2024-12-18 04:49:16.011 -0800,0
BV_ADHOC_GBR_CONTENT_USED_IN_ACTIVATION_CALLS,2024-12-24 15:21:05.558 -0800,0
BV_ADHOC_PMR_DIM_PROJECT,2024-12-19 10:21:57.980 -0800,5
BV_ADHOC_PMR_MAP_ANSWER_VALUE,2024-12-19 10:23:47.969 -0800,16250
BV_ANALYTICS_ES_CLINICAL_TRIALS__CLINICAL_TRIALS,2024-12-30 05:30:55.613 -0800,828
BV_ANALYTICS_FR_EOFFRES1,2025-11-10 23:49:18.524 -0800,981939
BV_CDIS_KEYMAP,2025-11-11 13:39:21.906 -0800,368021598
BV_CDPSTTM_STTM_METADATA_MODEL_TO_ANALYTICS,2025-09-14 19:06:02.144 -0700,35316
BV_COLLIBRA_DQ_RULE_OUTPUT,2025-09-24 08:04:07.077 -0700,400672185
BV_ADHOC_TRADEMARK_TRADEMARK_EXPORT_BRAVE,2025-05-07 21:55:02.874 -0700,261090
BV_ANALYTICS_DE_IQVIA_CHANNELDYNAMICS_ANTI_VEGF_MARKT_BAYER_VITAL_FLAT_FILE__FLAT_FILE,2025-05-19 04:39:18.552 -0700,17871
BV_ANALYTICS_FR_EGROUPEMENTS,2025-11-10 23:49:16.766 -0800,107217
BV_ANALYTICS_FR_SECDY_SALE_FR__SECDY_SALE_FR,2024-12-30 03:12:05.589 -0800,2
BV_ANALYTICS_GB_WLS_BNF_SC,2025-11-04 04:07:54.694 -0800,445128
BV_ANALYTICS_GB_WLS_GPDATA,2025-11-04 04:08:34.891 -0800,47656298
BV_ANALYTICS_NL_PCTABEL_EN__BLAD1,2024-12-18 04:57:15.951 -0800,4845
BV_COLLIBRA_DQ_DQ_DIMENSION,2025-09-24 08:04:11.728 -0700,5136
BV_COLLIBRA_DQ_OWLCHECK_Q,2025-09-24 08:04:52.768 -0700,512815
