TABLE_NAME,LAST_ALTERED,ROW_COUNT
BV_VEEVA_CRM_BV_VEEVA_CRM_ACCOUNT_PC2_PC2,2024-12-19 07:38:37.769 -0800,907072
BV_VEEVA_CRM_CALL2_EXPENSE_VOD__C_PC1,2024-12-24 11:29:57.778 -0800,0
BV_VEEVA_CRM_CAMPAIGN_TARGET_VOD__C_PC2,2025-10-23 09:37:04.782 -0700,152238
BV_VEEVA_CRM_CONTRACT_PARTNER_VOD__C_PC1,2024-12-24 11:29:57.779 -0800,0
BV_VEEVA_CRM_EMAIL_ACTIVITY_VOD__C_PC1,2025-09-18 13:36:20.092 -0700,12447987
BV_VEEVA_CRM_EM_EXPENSE_ESTIMATE_VOD__C_PC1,2025-09-18 13:41:26.954 -0700,41975
BV_VEEVA_CRM_EM_SPEAKER_QUALIFICATION_VOD__C_PC2,2024-12-24 11:57:57.819 -0800,0
BV_VEEVA_CRM_PUBLICATION__C_PC1,2024-12-24 11:29:57.780 -0800,0
BV_VEEVA_CRM_USERROLE_PC1,2025-09-11 13:58:05.179 -0700,12007
IQVIA_HDSC_TM_PD_BNDRYAK5_MEDPRO_TYP_SPCL_SUM,2024-12-26 10:28:26.968 -0800,0
BV_DATAONE_SERVICE_H2R_CV_AMSM_AMSMPSORA_006,2025-11-11 07:45:28.504 -0800,12040593
BV_REFERENCE_JP_JDNHINET_MDN_FCLTY_PIC,2025-09-17 13:45:42.389 -0700,720070146
BV_SFMC_IMCM_CPHEU_JOBS_MASTER,2025-11-11 13:50:10.094 -0800,16289
BV_VEEVA_ALIGN_MC_CYCLE_PLAN_CHANNEL__ALN_PC2,2025-10-24 03:02:38.892 -0700,23336604
BV_VEEVA_CRM_BPH_OPPORTUNITY_TEAM_MEMBER__C_PC2,2024-12-20 03:25:37.767 -0800,4871
BV_VEEVA_CRM_CHANNEL_METRICS_VOD__C_PC2,2025-10-29 09:25:20.755 -0700,2362
BV_VEEVA_CRM_CONTENTDOCUMENT_PC2,2025-10-30 15:24:07.552 -0700,1506431
BV_VEEVA_CRM_DYNAMIC_ATTRIBUTE_CONFIGURATION_VOD__C_PC2,2024-12-17 08:24:00.610 -0800,41
BV_VEEVA_CRM_GROUP_PC1,2025-09-17 08:16:03.022 -0700,48324
BV_VEEVA_CRM_MC_CYCLE_CHANNEL_VOD__C_PC2,2025-10-06 15:29:01.713 -0700,825
BV_VEEVA_CRM_MC_CYCLE_PLAN_PRODUCT_VOD__C_PC1,2025-09-18 14:52:29.389 -0700,1543148252
BV_VEEVA_CRM_MULTICHANNEL_ACTIVITY_LINE_VOD__C_PC2,2025-10-31 08:11:07.816 -0700,18969360
BV_VEEVA_CRM_SUGGESTION_FEEDBACK_VOD__C_PC1,2024-12-24 11:29:56.948 -0800,0
BV_VEEVA_CRM_SURVEY_QUESTION_VOD__C_PC1,2025-09-12 07:57:46.959 -0700,104083
BV_VEEVA_CRM_SURVEY_TARGET_VOD__C_PC2,2025-10-30 09:35:54.172 -0700,6764413
BV_VEEVA_CRM_TERRITORY2_FULLLOAD_PC1,2025-11-11 16:58:52.683 -0800,3648176
BV_VEEVA_CRM_TIME_OFF_TERRITORY_VOD__C_PC2,2025-10-30 09:35:56.959 -0700,43992
BV_VEEVA_LINK_DIGITAL_REACH_FOCUS_AREA,2025-11-11 08:45:49.042 -0800,1725485
BV_VEEVA_NETWORK_ADDRESS,2025-11-11 15:14:30.806 -0800,742188310
BV_VEEVA_VAULT_RELATIONSHIPS,2025-11-11 21:07:53.200 -0800,31758638
DIM_ONCOLOGY_CYRUS_QUOTA__TKI_LARO_CYRUS_FORMAT,2024-12-20 14:39:57.759 -0800,0
GOOGLE_ANALYTICS__RADIOLOGY_BAYER_JP,2025-06-16 11:28:45.694 -0700,0
IQVIA_HDSC_AC_TYP,2025-06-02 05:03:52.270 -0700,1595
IQVIA_HDSC_CLINSTDY_PHASE,2024-12-27 14:01:47.830 -0800,0
IQVIA_HDSC_CNCMTNC_ATC,2024-12-27 16:14:47.722 -0800,0
IQVIA_HDSC_CONTG_ME_CATG,2024-12-20 22:32:57.773 -0800,0
IQVIA_HDSC_MAT_PRODAK9_AGE_GRP_MEAS_SUM,2024-12-26 14:41:27.861 -0800,0
IQVIA_HDSC_MKT_AC_SALE_ALLOC_SET,2025-05-25 17:07:54.390 -0700,2181
IQVIA_HDSC_MTHLY_AC_TYPAK2_PCMDTY_SPCLAK2_GENDERAK2_AGE_SOBAK2_COPAY_SUM,2024-12-24 09:45:57.733 -0800,0
IQVIA_HDSC_MTHLY_BNDRYAK2_OACAK3_PCMDTYAK20_MEASAK2_SUM,2025-08-18 19:06:34.826 -0700,0
IQVIA_HDSC_MTHLY_BNDRYAK4_PRODAK5_SPCLAK6_GENDERAK2_AGE_DOT_SUM,2025-06-01 17:14:07.370 -0700,147014089
IQVIA_HDSC_MTHLY_MKT_BNDRY_PRODNM_SUM,2025-05-25 17:09:54.515 -0700,3477534746
IQVIA_HDSC_MTHLY_ORGNM_SUM,2025-05-12 09:03:38.530 -0700,15799
IQVIA_HDSC_MTHLY_PROVDNG_OAC_RECV_OAC_PROD_PCMDTY_GRP_SUM,2024-12-27 00:37:46.998 -0800,0
IQVIA_HDSC_NFC_CLAS,2025-06-01 17:19:44.480 -0700,119187
IQVIA_HDSC_PROML_MT_PRMTR_ORG_REL_TYP,2024-12-27 17:16:47.071 -0800,0
IQVIA_HDSC_WKLY_BNDRYAK2_PCMDTYAK4_SUM,2024-12-19 13:00:37.809 -0800,0
IQVIA_HDSC_WKLY_PCMDTYAK27_SUM,2024-12-19 13:01:47.822 -0800,0
MDM_OUTB_BAYER_PROD_PRFL,2024-12-25 20:01:26.987 -0800,0
MDM_OUTB_VOD_ACCT_HRCHY_L10,2024-12-25 20:01:26.988 -0800,0
ONC_VITRKVI_NTRK_RX,2025-01-14 03:01:40.075 -0800,0
RXCROSSROAD_PATIENT_TRANS,2024-12-21 17:52:27.738 -0800,0
SAP_ELSA_MD_FACT_PRFT_CENTR_GLBL_H2R,2025-10-30 16:09:55.986 -0700,15358
SHS_AV_PATIENT_ACTIVITY,2024-12-17 10:54:57.233 -0800,0
US_CONTENT_WORKFLOW__REPORT,2024-12-24 14:22:26.939 -0800,0
BV_VEEVA_CRM_EM_EXPENSE_ESTIMATE_VOD__C_PC2,2024-12-24 11:57:57.021 -0800,0
GOOGLE_ANALYTICS__SEARCH_RADIOLOGY_BAYER_JP,2025-06-16 11:28:50.107 -0700,0
IQVIA_HDSC_PCMDTY_INGRD,2025-06-01 17:19:18.863 -0700,1453279
IQVIA_HDSC_TM_PD_BNDRY_AC_CATGAK2_AC_TYPAK2_PCMDTY_SUM,2024-12-18 17:08:17.037 -0800,0
MDM_OUTB_HCP_XREF_VW,2024-12-19 17:57:36.950 -0800,0
ONC_VTRKVI_NTRK_LAB06,2024-12-24 11:14:56.962 -0800,0
RPTG_DOCUMENTED_SIDE_EFFECTS,2024-12-25 18:18:27.749 -0800,0
US_CONTENT_2253_APPROVED__REPORT,2024-12-24 14:22:17.766 -0800,0
IQVIA_HDSC_QTRLY_RGMN_SUBSTN_DIAG_COND_SUM,2024-12-18 16:17:16.988 -0800,0
BV_ADHOC_REFERENCEFILES_CPH_EXPOSED_BR_MAPPING,2024-12-21 10:36:26.946 -0800,901
BV_ANALYTICS_JP_MSS_TCM_SECT_NM,2025-11-11 08:11:05.116 -0800,2118960
BV_ANALYTICS_JP_ULTMARC_TDM_PREF,2025-11-11 08:08:09.566 -0800,23328
BV_ADHOC_TRADEMARK_TRADEMARK_EXPORT_BRAVE,2025-05-07 21:55:16.222 -0700,261090
BV_ANALYTICS_JP_MSS_TDM_SUBBU_AREA,2025-11-11 08:10:53.464 -0800,50295
BV_ANALYTICS_JP_PMW_SALESKPI_WIP,2025-11-11 18:22:32.517 -0800,325989
BV_ANALYTICS_JP_SAP_TCT_DAILY_SLIP,2025-11-11 09:26:19.981 -0800,2085891550
BV_CDIS_EXTERNAL_KEYS,2025-11-11 13:26:55.712 -0800,146500541
BV_COLLIBRA_DQ_OPT_LOAD,2025-09-24 08:04:53.179 -0700,1069755
BV_CVENT_BUDGETITEM_BUDGETPAYMENTDETAIL,2025-02-27 11:51:01.250 -0800,5958
BV_REFERENCE_GLOBAL_MAP_MATERIAL_UNIT_CONVERSION_RAD__SHEET1,2024-12-21 02:55:17.737 -0800,162347
BV_CDPSTTM_STTM_METADATA_MODEL_TO_ANALYTICS,2025-09-14 19:06:03.305 -0700,35316
BV_CVENT_BUDGET,2025-11-11 11:37:00.605 -0800,11242
BV_CVENT_BUDGETITEM_ALLOCATIONCATEGORYDETAIL,2025-11-11 11:38:26.130 -0800,17430
BV_CVENT_BUDGETITEM_CUSTOMFIELDDETAIL,2025-11-11 11:36:59.929 -0800,17780
BV_CVENT_REGISTRATION_EVENTSURVEYDETAIL,2025-11-11 11:48:51.543 -0800,181108
BV_CVENT_TRANSACTION_DISTRIBUTIONDETAIL,2025-02-27 11:51:00.596 -0800,385
BV_CVENT_TRAVEL,2025-11-11 11:49:16.116 -0800,5451
BV_MONTBLANC_STUDY_COUNTRY__V,2025-08-29 17:21:29.270 -0700,69899
BV_ONETRUST_BV_ONETRUST_DATA_SUBJECT_PROFILE,2024-12-28 09:55:57.728 -0800,3
BV_REFERENCE_GLOBAL_MAP_PROD_LN_VC_ELIGY_RAD__MAP_PROD_LN_VC_ELIGY_RAD,2024-12-21 04:47:16.925 -0800,162
BV_REFERENCE_GLOBAL_PRESCRIPTION_TRACKING_APAC__PRESCRIPTION_DATA,2024-12-29 07:36:56.940 -0800,31103
BV_REFERENCE_JP_VEEVA_TVT_CALL_DISCUSSION,2024-12-20 03:19:47.726 -0800,5884719
BV_REFERENCE_RADIOLOGY_GLOBAL_MAP_CUST_PAR_RAD,2025-01-22 22:40:24.775 -0800,68628
BV_REFERENCE_TH_MAP_GEO_HIERARCHY_RAD_TH__TH,2024-12-19 15:08:36.978 -0800,0
BV_SFMC_IMCM_CPHEU_CLICK,2025-11-11 13:33:02.203 -0800,150068
BV_SFMC_IMCM_CPHEU_UNSUBSCRIBE,2025-11-11 13:35:24.554 -0800,1253
BV_SFMC_IMCM_PH_EMS,2025-11-10 10:51:25.368 -0800,0
BV_SFMC_SENDLOG_BAYER_EU,2025-11-11 13:50:13.533 -0800,3519863
BV_TWILIO_PARTICIPANTS_PC1,2025-11-11 09:16:21.292 -0800,757012
BV_VEEVA_ALIGN_MC_CYCLE__ALN_PC1,2025-09-17 12:53:20.450 -0700,21649
BV_VEEVA_ALIGN_ROSTER_MEMBER_TERRITORY__ALN_PC1,2025-09-18 18:53:46.903 -0700,27105
BV_VEEVA_ALIGN_TERRITORY__ALN_PC1,2025-10-08 12:43:48.945 -0700,1574238
BV_VEEVA_ALIGN_TERRITORY__ALN_PC2,2025-10-30 02:52:33.873 -0700,1049965
BV_VEEVA_CRM_ACCOUNT_PC1,2025-10-09 12:27:43.051 -0700,41543999
BV_VEEVA_CRM_BPH_FIELD_SERVICE_REPORT__C_PC1,2025-09-18 13:32:57.713 -0700,3215274
BV_VEEVA_CRM_BPH_OPPORTUNITY_ACTION_ITEM__C_PC2,2024-12-26 11:03:27.030 -0800,0
BV_VEEVA_CRM_BPH_OPPORTUNITY_LINE_ITEM__C_PC2,2024-12-17 02:10:00.606 -0800,4765
BV_VEEVA_CRM_BPH_REIMBURSEMENT__C_PC1,2024-12-26 10:46:27.766 -0800,0
BV_VEEVA_CRM_CAMPAIGN_ACTIVITY_TARGET_EXECUTION_VOD__C_PC2,2025-10-29 09:23:33.975 -0700,156751
BV_VEEVA_CRM_CHILD_ACCOUNT_VOD__C_PC1,2025-09-18 13:37:40.160 -0700,26223625
BV_VEEVA_CRM_EM_VENUE_VOD__C_PC1,2025-09-18 08:10:28.775 -0700,25265
BV_VEEVA_CRM_MC_CYCLE_PLAN_TARGET_VOD__C_PC2,2025-10-30 15:28:59.010 -0700,173732751
BV_VEEVA_CRM_PERMISSIONSET_PC2,2025-10-11 15:31:01.784 -0700,6711
BV_VEEVA_CRM_TASK_PC2,2025-10-30 03:24:45.867 -0700,2090
BV_VEEVA_LINK_COMPANY_COLLABORATION,2025-11-11 08:25:43.993 -0800,1242
CONNECTIVERX_ENROLLMENTOUTPUT,2024-12-21 17:52:26.948 -0800,0
GOOGLE_ANALYTICS__PRO_BAYER_CO_UK,2025-06-16 11:28:23.284 -0700,0
IQVIA_HDSC_MTHLY_BNDRY_REAL,2024-12-21 00:21:56.968 -0800,0
BV_GOOGLE_ANALYTICS_GA,2024-12-28 01:26:47.746 -0800,9510383
BV_REFERENCE_JP_MSS_TMMS_CRM_TRRTRY,2025-11-11 07:50:14.922 -0800,3364055
BV_REFERENCE_JP_ULTMARC_ULT_IRYOKEN_TDFKN,2025-11-11 09:16:02.202 -0800,22607
BV_VEEVA_CRM_BPH_OPPORTUNITY_LINE_ITEM__C_PC1,2025-07-28 14:13:19.546 -0700,1722
BV_VEEVA_CRM_BPH_OPPORTUNITY__C_PC2,2024-12-17 02:09:57.189 -0800,8518
BV_VEEVA_CRM_CAMPAIGN_ACTIVITY_VOD__C_PC2,2025-10-27 09:32:57.803 -0700,80
BV_VEEVA_CRM_EM_EVENT_VOD__C_PC2,2025-07-24 15:35:59.212 -0700,10591
BV_VEEVA_CRM_EM_SPEAKER_QUALIFICATION_VOD__C_PC1,2025-03-05 13:26:20.248 -0800,31
BV_VEEVA_CRM_EM_VENDOR_VOD__C_PC2,2024-12-24 11:57:57.036 -0800,0
BV_VEEVA_CRM_EXPENSE_HEADER_VOD__C_PC2,2024-12-24 11:57:57.816 -0800,0
BV_VEEVA_CRM_EXPENSE_TYPE_VOD__C_PC1,2024-12-19 05:43:36.926 -0800,1720
BV_VEEVA_CRM_FOCUS_AREA_VOD__C_PC2,2024-12-24 11:57:57.832 -0800,0
BV_VEEVA_CRM_INVENTORY_ORDER_LINE_VOD__C_PC2,2024-12-24 11:57:57.024 -0800,0
BV_VEEVA_CRM_KEY_MESSAGE_VOD__C_PC1,2025-09-18 08:13:36.853 -0700,608697
BV_VEEVA_CRM_REMOTE_MEETING_ATTENDEE_VOD__C_PC1,2025-09-17 13:51:41.323 -0700,1763764
BV_VEEVA_CRM_VEEVA_GLOBALVALUETRANSLATION_PC2,2025-11-09 00:52:04.887 -0800,5754254
CAI_NUBEQA_VOUCHER,2024-12-24 10:50:57.732 -0800,0
GOOGLE_ANALYTICS__MEDISCHWIJZER_NL,2025-06-16 11:28:20.992 -0700,0
GOOGLE_ANALYTICS__PHARMA_BAYER_CH,2025-10-07 04:00:41.639 -0700,0
IQVIA_HDSC_MAT_PRODAK9_DIAG_AGE_GRP_MEAS_SUM,2024-12-26 14:41:27.119 -0800,0
IQVIA_HDSC_MTHLY_AC_BNDRYAK4_PRODAK5_SPCLAK6_SOBAK2_DOSE_SUM,2025-06-01 17:15:12.088 -0700,36498606
IQVIA_HDSC_MTHLY_AC_TYP_ENGMNT_ORG_PROM_RNKG_SUM,2025-05-19 09:02:09.025 -0700,2206642
IQVIA_HDSC_MTHLY_BNDRYNML_AC_TYP_ORGNML_SUM,2025-06-02 05:04:05.549 -0700,7604199
IQVIA_HDSC_MTHLY_BNDRYNML_ORGNM_PCMDTY_CHNLNM_SUM,2024-12-20 22:32:57.009 -0800,0
IQVIA_HDSC_MTHLY_BNDRY_PCMDTY_MVST_SUM,2024-12-19 17:46:37.742 -0800,0
IQVIA_HDSC_MTHLY_RXER_PRODAK8_SOB_SUM,2024-12-28 17:15:57.060 -0800,0
IQVIA_HDSC_ORG_STRC,2024-12-21 00:21:57.760 -0800,0
IQVIA_HDSC_PROD_SPCL_CLIENT_DDDOSE_RNG,2024-12-26 01:05:37.033 -0800,0
IQVIA_HDSC_PROML_CTCT_CUR_PSCRNG_FREQ_CATG,2024-12-20 22:32:57.010 -0800,0
IQVIA_HDSC_PROML_CTCT_PRMTR_QLTY_RTNG,2024-12-27 17:16:47.813 -0800,0
IQVIA_HDSC_PROML_MED_COND_TYP,2024-12-27 14:01:46.989 -0800,0
IQVIA_HDSC_PUR_REQ,2024-12-19 00:50:57.069 -0800,0
IQVIA_HDSC_QTRLY_RGMN_SUBSTN_LTHAK2_DIAG_COND_SUM,2024-12-20 17:49:57.751 -0800,0
IQVIA_HDSC_SUBSTN_STRC,2025-06-01 17:19:05.436 -0700,138128
IQVIA_HDSC_TM_PD_ORGAK6_PCMDTYAK28_SUBSTNAK2_SUM,2024-12-20 16:06:57.078 -0800,0
IQVIA_HDSC_TM_PD_ORGAK6_SUM,2024-12-18 17:08:17.058 -0800,0
IQVIA_HDSC_TM_PD_PRODAK11_SWF_PRODAK11_SOB_SUM,2024-12-26 10:28:27.764 -0800,0
IQV_DDD_PACK_UNIT_HIST_1,2024-12-17 10:27:00.620 -0800,0
KLHE_TGT_HCP_WKLVL_DATA,2024-12-18 19:16:16.958 -0800,0
SAP_ELSA_MD_CU_CUST_PH_CDP,2025-11-11 15:12:26.239 -0800,336054369
SAP_ELSA_O2C_SD_BILLNG_DOC_H2R,2025-11-11 22:14:55.449 -0800,465225898
US_REACHMD_FINERNONE,2024-12-17 14:46:57.237 -0800,0
VALUECENTRIC_852,2024-12-25 15:46:27.758 -0800,0
BV_VEEVA_CRM_SENT_EMAIL_VOD__C_PC2,2025-10-30 15:25:05.344 -0700,6575090
BV_VEEVA_VAULT_CRM_PRODUCT__V,2025-11-03 11:05:43.749 -0800,202088
BV_VEEVA_VAULT_GLOBAL_PRODUCT__C,2025-11-11 21:07:19.429 -0800,5268011
IQVIA_HDSC_GENDER,2025-06-01 17:13:35.372 -0700,78
IQVIA_HDSC_MTHLY_BNDRYAK7_PCMDTYAK23_SUM,2024-12-25 17:40:27.866 -0800,0
IQVIA_HDSC_PANEL_MBR_CATG,2024-12-24 09:12:56.925 -0800,0
IQVIA_HDSC_RX_ORIGNTN_CATG,2024-12-19 00:51:47.744 -0800,0
IQVIA_HDSC_TM_PD,2025-06-02 05:03:46.197 -0700,14896
IQVIA_HDSC_WKLY_BNDRYAK2_PCMDTYAK27_SUM,2024-12-20 16:06:58.308 -0800,0
IQV_LAAD_HF_DIM_PLAN,2024-12-17 10:48:57.227 -0800,0
MDM_OUTB_HCP_MASTER,2024-12-19 17:57:36.944 -0800,0
ONC_TXO_EMR,2024-12-25 15:46:27.753 -0800,0
IQVIA_HDSC_MTHLY_BNDRYNML_ACTYPNML_ORGNM_PCMDTY_CHNLNM_SUM,2025-08-01 13:56:21.182 -0700,0
BV_ADHOC_PMR_DIM_PROJECT,2024-12-19 10:48:37.729 -0800,10
BV_ADHOC_PMR_FACT_RESPONSE,2024-12-24 04:50:37.741 -0800,1636987
BV_ANALYTICS_JP_MSS_TCM_WS_ORG,2025-11-11 08:16:35.200 -0800,9684932
BV_ANALYTICS_JP_MSS_TVM_ACT_CLOSE,2025-11-11 08:08:41.408 -0800,67068
BV_CVENT_REGISTRATION_ORDERDETAIL,2025-11-11 11:48:57.199 -0800,257175
BV_ANALYTICS_JP_MSS_TCM_SECT_NM_JIS11,2025-11-11 09:06:27.490 -0800,323708912
BV_DATAONE_SERVICE_H2R_CV_AMSM_AMSMPSORG_002,2025-11-11 07:13:53.548 -0800,108197122
BV_DMAC_VOBJECT_FIELD_VCOUNTRY,2025-11-11 08:29:26.744 -0800,58617
BV_GUMS_USERS3,2025-11-11 12:15:26.598 -0800,1487546
BV_REFERENCE_JP_GRPSCHEDULED_VEEVA_TVT_CALL_DETAIL,2024-12-19 14:47:36.932 -0800,0
BV_VEEVA_CRM_ACCOUNT_PLAN_VOD__C_PC1,2025-08-25 01:57:35.216 -0700,464540
BV_ANALYTICS_JP_ULTMARC_TDM_OFFICE,2025-11-11 08:08:30.669 -0800,79434
BV_CVENT_BUDGET_CATEGORYDETAIL,2025-11-11 11:38:28.313 -0800,1011780
BV_CVENT_SPEAKER_RELATEDWEBSITESDETAIL,2025-09-04 12:49:44.357 -0700,439
BV_PRODUCT_MDM_OUTBOUND_MDM_MEDICINAL_PRODUCT_ALTERNATE_NAME,2025-05-05 10:42:12.248 -0700,0
BV_REFERENCE_AU_MAP_PROD_HIERARCHY_RAD_AU__AU,2024-12-19 15:08:37.808 -0800,0
BV_REFERENCE_JP_MAP_GEO_TERRITORY_RAD_JP__JP,2024-12-19 14:56:37.734 -0800,0
BV_REFERENCE_JP_MSS_TMMS_CRM_ADDR_TRRTRY,2025-11-11 12:43:26.095 -0800,6878217796
BV_REFERENCE_JP_NOZOMI_TDM_EVM_MEETING,2024-12-26 15:05:27.842 -0800,317873
BV_REFERENCE_JP_ULTMARC_ULT_IRYOKEN_2J,2025-11-11 09:15:19.470 -0800,165808
BV_REFERENCE_JP_ULTMARC_ULT_TABLE03,2025-11-11 09:35:20.691 -0800,168575
BV_SFMC_IMCM_PH_OPEN,2025-11-11 10:49:15.229 -0800,6642
BV_VEEVA_ALIGN_MC_CYCLE_PLAN_TARGET__ALN_PC1,2025-09-18 06:54:21.170 -0700,45763916
BV_VEEVA_ALIGN_MC_CYCLE__ALN_PC2,2025-10-29 14:51:23.268 -0700,5064
BV_VEEVA_CRM_ACCOUNT_TACTIC_VOD__C_PC2,2024-12-24 11:57:57.024 -0800,0
BV_VEEVA_CRM_BPH_MARKET_BASKET_COMMITMENT__C_PC2,2024-12-26 10:46:27.766 -0800,0
BV_VEEVA_CRM_CALL2_SAMPLE_VOD__C_PC1,2025-09-18 08:13:16.288 -0700,499555
BV_VEEVA_CRM_CONTRACT_VOD__C_PC2,2024-12-24 11:57:57.022 -0800,0
BV_VEEVA_CRM_EM_VENDOR_VOD__C_PC1,2025-06-19 02:20:08.312 -0700,7
BV_VEEVA_CRM_MEDICAL_INSIGHT_VOD__C_PC1,2025-09-18 08:16:01.276 -0700,19996
BV_VEEVA_CRM_SURVEY_VOD__C_PC2,2025-10-22 03:28:31.059 -0700,2731
BV_VEEVA_LINK_SCIENTIFIC_EXPERT_PUBLICATION,2025-11-11 08:46:24.389 -0800,12177364
FLASHTALKING_DMA,2024-12-24 14:22:17.769 -0800,0
GOOGLE_ANALYTICS__OPHTHALMOLOGY_BAYER_COM,2025-10-21 04:00:35.598 -0700,0
IQVIA_HDSC_MTHLY_AC_BNDRYAK4_PRODAK5_SPCLAK6_SOBAK2_DOT_SUM,2025-06-01 17:13:31.262 -0700,67546676
BV_DATAONE_SALES_H2R_CV_FAC_SD_CPCON_001,2025-11-11 14:58:01.649 -0800,36714773
BV_DATAONE_SERVICE_H2R_CV_AMSM_AMSMPSORA_003,2025-11-11 07:40:45.223 -0800,1345838
BV_REFERENCE_GLOBAL_PRODUCT_MAPPING__MAPPING_RAD,2025-06-05 23:54:25.353 -0700,275
BV_REFERENCE_JP_ULTMARC_ULT_SENMONI,2025-11-11 09:22:06.736 -0800,209347954
BV_SFMC_IMCM_CPHEU_JOURNEY_ACTIVITY_MASTER,2025-11-11 13:49:59.545 -0800,70165
BV_VEEVA_CRM_BPH_MARKET_BASKET_COMMITMENT__C_PC1,2024-12-26 10:46:26.965 -0800,0
BV_VEEVA_CRM_BPH_RESTRICTED_WORD_NOTIFICATION__C_PC1,2025-09-21 06:09:45.453 -0700,125039
BV_VEEVA_CRM_CALL_OBJECTIVE_VOD__C_PC2,2025-10-22 03:29:00.385 -0700,718
BV_VEEVA_CRM_CLINICAL_TRIAL__C_PC1,2024-12-24 11:29:57.780 -0800,0
BV_VEEVA_CRM_INVENTORY_ORDER_ALLOCATION_VOD__C_PC1,2024-12-24 11:29:57.779 -0800,0
BV_VEEVA_CRM_METRIC_CONFIGURATION_VOD__C_PC2,2025-05-05 15:02:29.377 -0700,349
BV_VEEVA_CRM_OBJECTTERRITORY2ASSOCIATION_PC2,2025-10-30 15:24:31.326 -0700,2043074
BV_VEEVA_CRM_PROCESSINSTANCE_PC1,2025-09-18 13:32:55.810 -0700,274090
BV_VEEVA_CRM_PW_W9_INFORMATION__C_PC2,2024-12-24 11:57:57.814 -0800,0
BV_VEEVA_CRM_RECORDTYPE_PC2,2025-09-18 15:22:16.101 -0700,3428
BV_VEEVA_CRM_SAMPLE_LIMIT_VOD__C_PC1,2025-09-18 08:15:06.077 -0700,142322
BV_VEEVA_CRM_TIME_OFF_TERRITORY_VOD__C_PC1,2025-09-18 13:32:33.689 -0700,315062
BV_VEEVA_LINK_CLINICAL_TRIAL,2025-11-11 08:45:42.688 -0800,3008711
