TABLE_NAME,LAST_ALTERED,ROW_COUNT
BHC_0267_PH_PONDERACION_SEGMENTACION_DIGITAL__SEGMENTO_ADOPCION_2DA_PREGUNTA,2025-04-02 02:32:51.379 -0700,0
BHC_0267_PH_PONDERACION_SEGMENTACION_DIGITAL__SEGMENTO_ADOPCION_ACTIVIDAD,2025-04-02 02:33:58.556 -0700,0
BHC_ALIGNMENT_WH_TSA,2025-04-02 02:57:07.190 -0700,0
BNF_SC,2025-04-02 02:34:06.248 -0700,0
BRAND_INFO_TABLE_EXTRACT_32_ZERO_ISSUE,2025-04-02 04:55:22.778 -0700,79
BRAND_MAPPING_IN_MARKET,2025-04-03 01:57:05.929 -0700,0
BRAND_MAPPING_IN_MARKET_BE__PRODUCTS_MAPPED,2025-04-02 02:15:57.223 -0700,0
BRAND_MAPPING_IN_MARKET__SHEET1,2025-04-02 03:23:56.383 -0700,0
BRIEF_DOC_CUSTOMER,2025-04-02 05:16:15.427 -0700,0
BR_CALL,2025-11-11 21:17:26.612 -0800,57703898
CHEMSUBSTANCE_SC,2025-04-02 04:58:24.181 -0700,0
CONTROLLING_LISTE_PC,2025-03-29 23:44:56.917 -0700,0
COUNTRY_TIMEZONE_MAPPING,2025-06-05 23:34:10.929 -0700,235
DIM_ACCOUNT,2025-11-11 22:09:17.790 -0800,61300305
DIM_ACCOUNT_PLAN,2025-11-11 20:53:53.374 -0800,30058
DIM_ACCOUNT_PLAN_OBJECTIVE,2025-11-11 20:44:12.330 -0800,17841
DIM_APPROVED_DOCUMENT,2025-11-10 22:52:24.422 -0800,48196
DIM_BRAND,2025-11-10 22:56:10.680 -0800,6098
DIM_BUDGETITEM,2025-11-11 12:02:20.248 -0800,19088
DIM_CHANNEL,2025-11-11 20:44:28.789 -0800,43
DIM_CLM_PRESENTATION,2025-11-10 22:55:18.278 -0800,237205
DIM_CNTL_AREA,2025-11-11 15:26:09.319 -0800,4378
DIM_CONTACT,2025-11-11 12:04:02.525 -0800,132977
DIM_CONTENT_USED_IN_ACTIVATION_EMAIL,2025-04-02 03:47:17.383 -0700,1310
DIM_EMAIL_TEMPLATE_REPORT,2025-04-02 03:47:16.712 -0700,4005
DIM_EQUIPMENT,2025-11-10 22:52:07.719 -0800,27462
DIM_EVENT_APPROVER,2025-11-11 12:04:35.144 -0800,14283
DIM_EVENT_REQUESTER,2025-11-11 12:06:03.048 -0800,14567
DIM_FRAME_DESC,2025-04-02 01:50:45.423 -0700,0
DIM_GMDA_POPULATION,2025-11-11 12:20:18.991 -0800,110355
DIM_JPC_PRD,2025-03-29 23:54:52.086 -0700,0
BV_PART_TIME_EMPLOYEES_PMA__SHEET1,2025-04-02 02:59:55.907 -0700,0
DIM_CAMPAIGN,2025-11-11 21:01:17.948 -0800,626
DIM_EVENT_PAYMENTS,2025-11-11 00:19:06.860 -0800,11615
DIM_JOURNEY_ACTIVITY,2025-11-11 20:56:20.366 -0800,467939
DIM_LCL_CNTRCT_CLIENT_GRP,2025-04-03 02:16:45.108 -0700,0
DIM_LCL_CNTRCT_CONTACT,2025-03-30 00:29:57.823 -0700,0
DIM_LCL_CNTRCT_TARIF,2025-04-03 02:16:45.517 -0700,0
DIM_PRODUCT_DETAIL,2025-04-02 04:49:18.217 -0700,213264
DIM_VAULT_COUNTRY,2025-11-11 21:02:37.581 -0800,698
DP_NTNL_CLAIM,2025-04-02 08:16:26.238 -0700,1395094
EMAIL_CYCLE_TARGET_DATA,2025-04-02 05:16:26.469 -0700,0
FACT_CALL2,2025-11-11 00:38:12.005 -0800,24245275
FACT_CALL_OBJECTIVE,2025-11-11 20:40:49.818 -0800,440
FACT_CAMPAIGN_SIMULATOR,2025-04-02 04:05:17.424 -0700,0
FACT_CAMPAIGN_TARGET,2025-04-02 02:46:02.008 -0700,0
FACT_DAILY_BNDRYAK7_PRODAK10_SUM,2025-04-02 04:19:11.018 -0700,0
FACT_DAILY_WHSLR_CUST_PROD_SECDY_SALE_SUM_FR,2025-04-02 04:13:10.462 -0700,0
FACT_EQUP,2025-11-11 08:38:45.717 -0800,1780562
FACT_HALF_MTHLY_BNDRYAK7_PCMDTY_CHNL_SUM,2025-04-02 01:51:54.029 -0700,0
FACT_MTHLY_AC_TYP_PCMDTYAK24_SUM,2025-04-02 04:57:16.936 -0700,0
FACT_MTHLY_BNDRYAK4_PRODAK5_SPCLAK6_SOBAK2_GENDERAK2_AGE_DOSE_SUM,2025-04-03 02:12:59.462 -0700,0
FACT_MTHLY_BNDRYAK4_SFORCEAK2_PCMDTY_SUM,2025-04-02 04:18:15.744 -0700,0
FACT_MTHLY_BNDRY_MKT_PGRP_CHNL_SUM,2025-04-02 04:19:11.733 -0700,0
FACT_MTHLY_BNDRY_PROD_SPCL_CLIENT_DDDOSE_RNG,2025-04-03 02:14:53.629 -0700,0
BHC_0267_PH_COACHING_DAYS_JRV__LINEA_CD,2025-04-03 02:13:58.095 -0700,0
BHC_0267_PH_IMS_DATOS_POBLACION__HOJA1,2025-04-02 01:48:59.553 -0700,0
BHC_0267_PH_TERRITORIO_ESPEJO__HOJA1,2025-04-02 02:59:58.464 -0700,0
BPN_TVT_DMP_CLICK_LOG,2025-04-02 04:57:10.793 -0700,0
BRIEF_DOC_CONTENT,2025-04-02 02:34:01.053 -0700,0
BV_REFERENCE_JP_MSS_TMMS_CRM_ADDR_TRRTRY,2025-04-02 03:47:15.788 -0700,0
BV_REFERENCE_JP_MSS_TMMS_CRM_INST_TRRTRY,2025-04-02 04:20:10.315 -0700,0
DATASOURCE,2025-04-02 02:39:55.321 -0700,0
DETAILS_ALLOCATION_PHARMA_GROSSISTES,2025-04-02 04:57:19.405 -0700,0
DIM_ADDRESS,2025-11-11 21:00:40.027 -0800,27623474
DIM_BNDRY,2025-11-10 21:13:36.045 -0800,151488
DIM_BUDGET,2025-11-10 23:35:12.761 -0800,109552
DIM_CONTRACT,2025-11-11 20:43:55.098 -0800,28998
DIM_CONTRACT_PARTNER,2025-11-11 20:43:45.826 -0800,550756
DIM_COUNTRY,2025-11-11 20:42:02.196 -0800,3190
DIM_EMPLOYEE,2025-11-10 23:03:09.083 -0800,3330097
DIM_EVENT,2025-11-10 22:56:50.544 -0800,481368
DIM_HCO_PIC,2025-03-30 00:29:58.587 -0700,0
DIM_HCP,2025-04-02 02:33:58.998 -0700,0
DIM_INJCT,2025-11-11 08:16:43.419 -0800,48
DIM_INTR_CUST,2025-11-11 15:59:31.248 -0800,2270288
DIM_INVITEE,2025-11-11 12:02:43.116 -0800,106198
DIM_LCL_CNTRCT_BAREME,2025-04-02 02:15:57.916 -0700,0
DIM_LCL_CNTRCT_FAMILLE,2025-04-02 02:15:59.875 -0700,0
DIM_MEDPRO,2025-03-30 17:54:28.598 -0700,0
DIM_MED_CLAS,2025-04-02 04:49:21.846 -0700,0
DIM_MEETING_NOZOMI,2025-04-02 04:49:19.902 -0700,0
DIM_OAC,2025-04-02 04:44:20.407 -0700,0
DIM_POSITIVE_NEGATIVE_LIST,2025-11-11 21:41:22.816 -0800,58
DIM_PUR_CNTRCT,2025-04-03 02:13:26.948 -0700,0
DIM_ROA,2025-04-02 03:51:13.250 -0700,0
DIM_SENDLOG_BAYER,2025-11-11 00:40:48.606 -0800,13516813
DIM_TM_PD,2025-11-10 21:10:18.805 -0800,2633
DIM_TRADEMARK_ANALYSIS,2025-11-11 21:01:57.366 -0800,3578
DIM_VAULT_BUSINESS_UNIT,2025-11-11 21:02:51.861 -0800,56
DIM_VAULT_DOCUMENT,2025-11-11 22:23:09.314 -0800,5887582
DIM_VAULT_SUBREGION,2025-11-11 21:03:19.577 -0800,14
DIM_WEB_BWSR,2025-03-29 22:44:53.135 -0700,538710
DIM_WEB_OS,2025-03-29 22:44:53.119 -0700,32057
DIM_KEY_MESSAGE,2025-11-10 22:52:50.766 -0800,336139
DIM_WHO_ATC,2025-04-02 01:50:43.482 -0700,0
DISMISSAL_MAPPING__PARENT_CHILD,2025-04-02 01:51:55.826 -0700,0
DP_NTNL_RX,2025-11-11 04:30:05.517 -0800,0
DP_NTNL_SALE,2025-11-11 04:30:22.503 -0800,0
DP_SAP,2025-11-11 04:36:26.231 -0800,89649184
EOL_INSTLD_BASE_HIST,2025-11-11 09:08:36.602 -0800,17618
EYLEA_TARGETS_BY_MONTH__SHEET1,2025-04-02 04:58:20.760 -0700,0
FACT_ACCNT_PROD_CONSNT,2025-07-27 17:06:16.116 -0700,411862
FACT_ACCOUNT_CONSENT_MONTHLY,2025-11-11 22:17:37.535 -0800,1630989528
FACT_ACCOUNT_CONSENT_MONTHLY_RAD,2025-11-11 03:27:54.237 -0800,1786048236
FACT_ACTL_BUDG_FCST_LEGAL,2025-11-11 14:00:59.874 -0800,225113916
FACT_AC_GENDER_NM_AGE_GRP_BAND_PAT_CNT,2025-04-02 03:47:16.875 -0700,0
FACT_APPROVED_EMAIL,2025-11-10 23:34:49.036 -0800,5692679
FACT_APPROVED_EMAIL_ACTIVITY,2025-11-11 22:20:11.030 -0800,7287792
FACT_BERGAPOTHEKE_SALES,2025-04-02 04:23:18.700 -0700,0
FACT_CLM_PRESENTATION,2025-11-11 00:14:19.921 -0800,6279453
FACT_CNTRCT_DEFRD_RVNU,2025-11-11 08:35:36.250 -0800,472414
FACT_CONTRACT_LINE,2025-11-11 20:40:29.658 -0800,19363
FACT_CRYSTAL_SPENDCAP,2025-11-11 00:24:57.272 -0800,306144
FACT_CYCLE_PLAN,2025-11-11 22:17:37.218 -0800,17301325
FACT_DAILY_BNDRYAK4_PCMDTYAK6_SUM,2025-03-30 16:56:25.741 -0700,0
FACT_DAILY_LCL_CNTRCT_CLIENT_GRP_PROD,2025-04-02 04:44:18.924 -0700,0
FACT_DAILY_WHSLR_CUST_PROD_SECDY_SALE_SUM_GB,2025-04-02 04:21:23.422 -0700,0
FACT_DAILY_WHSLR_CUST_PROD_SECDY_SALE_SUM_IT,2025-04-02 04:20:22.348 -0700,0
FACT_DAILY_WHSLR_CUST_PROD_SECDY_SALE_SUM_KR,2025-04-02 01:54:48.384 -0700,0
FACT_EDETAILING_M3_MSG,2025-04-02 02:14:05.244 -0700,0
FACT_EDETAILING_NMO,2025-04-02 04:49:25.399 -0700,0
FACT_EQUP_CNTRCT,2025-11-11 08:38:16.651 -0800,263623
FACT_GLBL_LCL_DOC_SIM_COMP,2025-06-05 23:34:06.205 -0700,17173405
FACT_GMDA_GLOCON,2025-11-11 12:21:01.545 -0800,8945
FACT_GMDA_QUARTERLY,2025-11-11 12:20:07.629 -0800,30542473
FACT_INVC_SALE_SUM,2025-11-11 15:47:05.192 -0800,16472640
FACT_IT_DIAG_INSIGHT_DETL,2025-04-02 02:34:06.406 -0700,0
FACT_EVENT_BUDGET,2025-11-11 20:41:53.794 -0800,60065
FACT_KEY_MESSAGE_ACTIVITY_JPC,2025-04-02 02:34:55.951 -0700,0
FACT_MARKET_SALES,2025-04-02 03:24:06.925 -0700,2711492
FACT_MAT_RXER_PRODAK8_SOB_SUM,2025-11-10 21:41:51.176 -0800,1370722
FACT_MEDICAL_DISCUSSION,2025-11-11 21:40:38.018 -0800,42533
FACT_MEDICAL_INSIGHT,2025-11-11 20:40:08.223 -0800,26928
FACT_META_KEYFIGURE_BASE_DEFINITION,2025-11-11 15:37:09.636 -0800,482
FACT_META_KEYFIGURE_RESTRICTIONS,2025-11-11 15:18:46.704 -0800,6505
FACT_MTHLY_ACAK9_PCMDTYAK27_CHNLAK2_SUM,2025-04-02 08:47:35.336 -0700,0
FACT_MTHLY_AC_BNDRYAK4_PRODAK5_SPCLAK6_SOBAK2_DOT_SUM,2025-04-03 02:16:04.735 -0700,0
FACT_MTHLY_AC_PRODNM_SUM,2025-11-10 21:43:26.769 -0800,10074546
FACT_MTHLY_AC_TYPAK2_AC_CATGAK2_ORGAK6_PCMDTYAK27_MVST_SPCLAK2_SUM,2025-04-02 05:28:27.925 -0700,0
FACT_MTHLY_AC_TYP_ENGMNT_ORG_PRODNM_PROD3_INGRD_SPCL_PROM_DETL,2025-04-03 02:14:58.521 -0700,0
FACT_MTHLY_ATC_BNDRYNM_MKT_DATA_SUM,2025-04-02 05:16:24.815 -0700,0
FACT_MTHLY_ATC_DLVRBL_SUM,2025-04-02 03:49:06.997 -0700,0
FACT_MTHLY_BNDRYAK2_OACAK3_PRODAK11_SUM,2025-04-02 02:12:58.430 -0700,0
FACT_MTHLY_BNDRYAK2_PCMDTY_SPCLAK2_GENDER_AGE_GRP_RX_CATG_SUM,2025-06-02 09:24:38.780 -0700,0
FACT_MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_REIMBMNT_SUM,2025-04-02 09:48:48.348 -0700,0
FACT_MTHLY_BNDRYAK5_PRODAK5_SW_PRODAK5_SOBAK2_TRTMT_OUTCM_COND_CATG_SPCLAK4_TRANS_DCATGAK2_SUM,2025-04-02 02:37:56.449 -0700,0
FACT_MTHLY_BNDRYAK7_ORGAK7_CHNL_SUM,2025-04-02 06:49:24.226 -0700,0
FACT_MTHLY_BNDRYAK7_PCMDTY_CHNL_SUM,2025-04-02 05:19:24.327 -0700,0
FACT_MTHLY_BNDRYAK7_PCMDTY_SPCLAK3_SUM,2025-04-02 04:18:13.408 -0700,0
FACT_MTHLY_BNDRYAK7_PRODAK5_SUM,2025-11-10 21:27:25.684 -0800,329256
FACT_MTHLY_BNDRYAK7_RXER_PRODAK8_SOB_SUM,2025-11-10 21:26:49.816 -0800,56080177
FACT_MTHLY_BNDRYCD_PRODAK10_TRANS_DCATG_SPCL_SUM,2025-04-02 03:49:00.466 -0700,0
FACT_MTHLY_BNDRYNML_AC_TYP_ORGNML_SUM,2025-04-03 01:57:04.341 -0700,0
FACT_MTHLY_BNDRYNML_ORGNM_PCMDTY_CHNLNM_SUM,2025-04-02 01:50:47.956 -0700,0
FACT_MTHLY_BNDRYNM_PCMDTY_SUM,2025-11-10 21:46:12.771 -0800,9212483
FACT_MTHLY_AC_PROD_SUM,2025-04-03 02:16:33.267 -0700,0
FACT_MTHLY_BNDRYCD_PCMDTY_TRANS_DCATG_SPCL_SUM,2025-04-03 02:14:53.681 -0700,0
FACT_MTHLY_BNDRYNM_PRODNM_SOB_TYP_SUM,2025-04-02 04:51:22.885 -0700,0
FACT_MTHLY_BNDRYNM_SUM,2025-11-10 21:14:09.486 -0800,1040
FACT_MTHLY_BNDRY_PCMDTY_FRAME_SUM,2025-04-02 02:34:01.428 -0700,0
FACT_MTHLY_BNDRY_REAL,2025-11-10 21:14:34.012 -0800,3346
FACT_MTHLY_LHANML_BNDRYNML_PPCMDTYNM_SUM,2025-04-03 01:57:05.686 -0700,0
FACT_MTHLY_ORGAK6_PCMDTYAK17_CHNLAK2_SUM,2025-09-22 10:09:01.580 -0700,0
FACT_MTHLY_ORGAK6_PCMDTY_CHNLAK2_SUM,2025-04-02 04:18:12.828 -0700,0
FACT_MTHLY_ORGNM_PCMDTYAK15_CHNL_LLSPCLNM_HC_PLN_SUM,2025-04-03 02:13:57.600 -0700,0
FACT_MTHLY_PCMDTYAK23_CHNLAK2_SUM,2025-04-02 08:31:36.992 -0700,0
FACT_MTHLY_PRODAK11_SW_RSLT_PRODAK11_SOBAK2_TRTMT_COND_CATG_LTH_SEQ_SUM,2025-04-03 02:15:04.027 -0700,0
FACT_MTHLY_PRODAK11_SW_RSLT_PRODAK11_SOBAK2_TRTMT_COND_CATG_SUM,2025-04-02 04:36:18.375 -0700,0
FACT_MTHLY_PRODAK11_TRTMT_COND_CATG_SUM,2025-03-29 23:54:53.645 -0700,0
FACT_MTHLY_PRODAK5_RGMN_SUM,2025-11-10 21:41:29.044 -0800,3852
FACT_MTHLY_RXER_PRODAK8_SOB_SUM,2025-11-10 21:28:05.952 -0800,973711
FACT_MULTICHANNEL_ACTIVITY,2025-11-11 20:43:00.427 -0800,7123910
FACT_ORDER_INVC_CDTN_SALE_SUM,2025-04-02 01:55:03.485 -0700,24039257
FACT_ORDER_SALE_SUM,2025-04-02 03:49:01.960 -0700,22957947
FACT_PO_ITEM,2025-04-03 02:13:28.357 -0700,0
FACT_QTRLY_BNDRYAK5_PCMDTYAK22_MED_CLAS_SPCLAK2_SUM,2025-04-02 04:58:22.286 -0700,0
FACT_QTRLY_PCMDTY_SUM,2025-04-02 04:58:19.422 -0700,0
FACT_QTRLY_PRODAK11_MED_CLAS_SOBAK3_SPCLAK3_MEDPRO_RX_TYP_SUM,2025-04-02 02:57:05.459 -0700,0
FACT_QTRLY_RGMN_SUBSTN_DIAG_COND_SUM,2025-04-02 03:06:07.842 -0700,0
FACT_SALES_HDSC_NATIONAL_CH,2025-11-11 20:56:33.712 -0800,0
FACT_SALES_HDSC_NATIONAL_TR,2025-04-02 05:18:19.481 -0700,0
FACT_SAMPLE_LIMIT,2025-11-11 22:17:50.179 -0800,337934
FACT_SFMC_CAMPAIGN_INPUT,2025-11-11 19:16:36.541 -0800,67732
FACT_SRVC_ORDER_OVRVW,2025-11-11 08:32:55.819 -0800,510453
FACT_SUGGESTION_FEEDBACK,2025-11-11 20:42:06.277 -0800,1111217
FACT_SURVEY_DETAIL,2025-11-11 00:26:07.992 -0800,28626779
FACT_TM_PD_AC_PCMDTY_FCN_SPECLSM_TYPAK2_SUM,2025-07-28 17:02:04.065 -0700,0
FACT_TM_PD_AC_PROD_RX,2025-04-02 02:31:01.461 -0700,0
FACT_TM_PD_BNDRYAK2_OACAK6_PRODAK11_MCOND_SUM,2025-04-02 05:36:23.907 -0700,0
FACT_TM_PD_BNDRYAK2_ORGAK2_PRODAK11_MKT_PERF_SEGTN_SUM,2025-04-02 02:43:02.985 -0700,0
FACT_TM_PD_BNDRYAK2_PCMDTYAK4_SUM,2025-04-02 02:09:59.489 -0700,0
FACT_TM_PD_BNDRYNM_PCMDTY_CLAIM_SUM,2025-11-10 21:44:55.250 -0800,13817666
FACT_TM_PD_PRODAK11_SOB_DIAG_LTH_SEQ_SUM,2025-04-02 08:29:44.501 -0700,0
FACT_TM_PD_PRODAK16_SUM,2025-04-02 02:31:04.927 -0700,0
FACT_TM_PD_PRODAK5_FRMLRY_REIMBMNT_CATG_SOBAK2_CLAIM_CNT_GRP_SUM,2025-11-10 21:28:53.829 -0800,22082
FACT_TM_PD_PRODAK5_FRMLRY_REIMBMNT_CATG_SOBAK2_SUM,2025-11-10 21:27:12.812 -0800,14820
FACT_WKLY_BNDRY_AC_TYP_PRMTR_DISTR_MKT_SUM_CATG_PCMDTY_SUM,2025-03-29 23:54:52.288 -0700,0
FACT_WKLY_PCMDTYAK27_SUM,2025-04-02 08:40:25.389 -0700,0
FACT_YRLY_ACCNT_ADDR_CHNL_PROD_MKT_DATA_SCHWAB_SUM,2025-04-02 02:32:55.809 -0700,0
FTE_COUNTS,2025-06-05 23:34:03.570 -0700,36
GEO_HIERARCHY__US_SUGGESTION,2025-09-30 02:44:27.066 -0700,1656
GERS_ATC_MODALITY,2025-04-02 01:51:59.226 -0700,0
GM_PHARMATREND_REGIONAL_WFCC_CODES__PRODPACK_FCC_MAPPING,2025-04-03 01:57:04.315 -0700,0
HOSPITALREP__HOSPITALREP,2025-04-02 03:51:07.904 -0700,0
HWC_STGORG,2025-04-02 03:47:16.206 -0700,0
IMS_PRODUCT_ATTRIBUTE__IMS_PRODUCT,2025-04-02 04:51:15.440 -0700,0
INT_DIM_ATC,2025-03-30 04:59:23.299 -0700,0
INT_DIM_FRMLRY_REIMBMNT_CATG,2025-04-02 03:40:15.950 -0700,0
INT_DIM_ORG,2025-04-02 01:51:53.407 -0700,0
INT_DIM_PCMDTY,2025-04-02 04:49:25.921 -0700,0
INT_DIM_PROD,2025-04-02 03:42:03.438 -0700,0
INT_FACT_DAILY_PCMDTY_SUM,2025-04-02 05:16:25.957 -0700,0
INT_FACT_MTHLY_ORGAK6_PCMDTY_CHNLAK2_SUM,2025-04-02 05:16:26.904 -0700,0
INT_FACT_MTHLY_PCMDTYAK18_CHNLAK2_SPCLAK2_SUM,2025-04-03 02:15:20.022 -0700,0
INT_MAP_BNDRY_ASSC,2025-04-02 04:51:13.584 -0700,0
INT_MAP_ORG_STRC,2025-04-03 02:15:19.848 -0700,0
INT_MAP_PROD_ASSC,2025-04-03 02:13:05.878 -0700,0
IQVIA_BRICKS_NO_WITH_FARMASTAT_BRICKS__NORWAY,2025-04-02 02:30:55.443 -0700,0
JDNHINET_MDN_FCLTY_PIC,2025-04-03 02:13:55.857 -0700,0
JDNHINET_MDN_FCLTY_WSORG,2025-04-02 02:32:51.809 -0700,0
MAP_ACCOUNT_MERGE_HISTORY,2025-11-11 20:56:57.414 -0800,84240
MAP_ACCOUNT_PLAN_TEAM_MEMBER,2025-11-11 20:55:44.636 -0800,7879
MAP_CLIENT_NETWORK_BNDRY_ASSC,2025-11-10 21:14:45.451 -0800,62646
MAP_COUNTRY_COMPANY_CODE_ID,2025-06-05 23:34:16.079 -0700,183
MAP_CUST_PAR_RAD_FR,2025-04-02 03:44:09.960 -0700,0
FACT_WKLY_BNDRYAK2_PCMDTYAK27_SUM,2025-04-02 03:30:01.904 -0700,0
INT_FACT_MTHLY_BNDRYAK4_PCMDTYAK6_SUM,2025-04-02 01:55:01.113 -0700,0
MAP_BRAND_TYP_RAD,2025-06-05 23:34:18.655 -0700,0
MAP_CUST_SUCSR_RAD_DE,2025-04-02 06:29:26.957 -0700,0
MAP_DDD_BRICK_SALES_OFFICE,2025-04-03 02:12:59.655 -0700,0
MAP_GEO_HIERARCHY_RAD_NZ,2025-04-02 06:20:31.427 -0700,0
MAP_GEO_TERRITORY_RAD_KR,2025-04-02 03:44:10.419 -0700,0
MAP_LCL_TO_GLBL_CURR_RAD,2025-11-11 00:49:40.169 -0800,13504
MAP_NETWORK_BNDRY_RLTN,2025-04-02 05:11:24.320 -0700,0
MAP_ORG_STRC,2025-11-10 21:13:06.577 -0800,1080
MAP_PRODUCT_INDICATION,2025-11-11 21:40:49.840 -0800,3796
MAP_PRODUCT_TERRITORY,2025-11-11 22:18:56.656 -0800,49769
MAP_PROD_HIERARCHY_RAD_TH,2025-03-30 16:34:20.215 -0700,0
MAP_PROD_LN_LIFE_CYCL_MOD_RAD_RU,2025-04-02 06:30:32.028 -0700,0
MAP_WEB_VST,2025-03-29 22:44:53.118 -0700,2489116
MDM_CDP_PRODUCT_VISIBILITY,2025-04-02 02:15:54.565 -0700,0
MDS_DISTRIBUTORTYPE,2025-04-03 02:16:45.517 -0700,0
MDS_SOURCE,2025-04-02 02:34:54.971 -0700,0
MSS_TMMS_USR_LIST_FILTER,2025-04-02 02:37:56.324 -0700,0
PRESCRIPTION_TRACKING,2025-06-05 23:34:09.647 -0700,11516
REF_AC_CATG,2025-04-02 02:31:05.966 -0700,0
